Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
w9acol,Straßenbeleuchtung,"Karl-Wilhelm-Straße 12, 76131 Karlsruhe",Behoben,2013-11-28T13:40:00+01:00,2013-11-28T13:40:00+01:00,MOBILE
lszf7n,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2013-11-28T13:24:00+01:00,2013-11-28T13:24:00+01:00,MOBILE
kr2e5q,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2013-11-28T13:21:00+01:00,2013-11-28T13:21:00+01:00,MOBILE
tpjmdc,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-11-28T13:17:00+01:00,2013-11-28T13:17:00+01:00,MOBILE
i79kr8,Verunreinigungen,"Kentuckyallee 78, 76149 Karlsruhe",Eingetroffen,2013-11-28T13:16:00+01:00,2013-11-28T13:16:00+01:00,MOBILE
tjtdfo,Beschilderung,"Am Zinken 32, 76149 Karlsruhe",Eingetroffen,2013-11-28T12:11:00+01:00,2013-11-28T12:11:00+01:00,MOBILE
f89guv,Gefahrenstellen,"Blankenlocher Allee, 76131 Karlsruhe",Eingetroffen,2013-11-28T08:57:00+01:00,2013-11-28T08:57:00+01:00,MOBILE
8mcbmq,Verunreinigungen,"Blankenlocher Allee, 76131 Karlsruhe",Behoben,2013-11-28T08:54:00+01:00,2013-11-28T08:54:00+01:00,MOBILE
zet7nc,Straßenbeleuchtung,"Pfinzstraße 77, 76227 Karlsruhe",Behoben,2013-11-28T07:38:00+01:00,2013-11-28T07:38:00+01:00,MOBILE
8rsujd,Gefahrenstellen,"Luisenstraße 31, 76137 Karlsruhe",Behoben,2013-11-27T18:19:00+01:00,2013-11-27T18:19:00+01:00,MOBILE
gpojyn,Beschilderung,"Luisenstraße 33, 76137 Karlsruhe",Behoben,2013-11-27T18:18:00+01:00,2013-11-27T18:18:00+01:00,MOBILE
lvqh1l,Straßenbeleuchtung,"Gondelsheimer Straße 2, 76139 Karlsruhe",Abgeschlossen,2013-11-27T11:29:00+01:00,2013-11-27T11:29:00+01:00,MOBILE
1rfhfi,KA-Feedback Nutzerumfrage,"Heckenweg 18, 76199 Karlsruhe",Eingetroffen,2013-11-27T11:01:00+01:00,2013-11-27T11:01:00+01:00,MOBILE
dcbd6o,Verunreinigungen,"Lammstraße 19, 76133 Karlsruhe",Abgeschlossen,2013-11-27T08:19:00+01:00,2014-12-22T12:00:00+01:00,MOBILE
mfd8ay,Verunreinigungen,"Ellmendinger Straße 17, 76227 Karlsruhe",Behoben,2013-11-27T06:49:00+01:00,2013-11-27T06:49:00+01:00,MOBILE
9eablp,KA-Feedback Nutzerumfrage,"Zwickauer Straße 7, 76139 Karlsruhe",Eingetroffen,2013-11-26T20:01:00+01:00,2013-11-26T20:01:00+01:00,MOBILE
hv0ygz,KA-Feedback Nutzerumfrage,"Kriegsstraße 47A, 76133 Karlsruhe",Eingetroffen,2013-11-26T19:59:00+01:00,2013-11-26T19:59:00+01:00,MOBILE
y7crsw,Straßenbeleuchtung,"Hirtenweg 7, 76131 Karlsruhe",Behoben,2013-11-26T19:52:00+01:00,2013-11-26T19:52:00+01:00,MOBILE
ftlprb,Straßenbeleuchtung,"Emmy-Noether-Straße 15, 76131 Karlsruhe",Behoben,2013-11-26T19:50:00+01:00,2013-11-26T19:50:00+01:00,MOBILE
hyrlqz,Straßenbeleuchtung,"Albert-Nestler-Straße, 76131 Karlsruhe",Behoben,2013-11-26T19:48:00+01:00,2013-11-26T19:48:00+01:00,MOBILE
185qds,Straßenbeleuchtung,"Hirtenweg 18, 76131 Karlsruhe",Behoben,2013-11-26T19:47:00+01:00,2013-11-26T19:47:00+01:00,MOBILE
uwxnmz,Gefahrenstellen,"Kaiserallee 8, 76133 Karlsruhe",Eingetroffen,2013-11-26T19:24:00+01:00,2013-11-26T19:24:00+01:00,MOBILE
f73edw,Verkehrsverstöße,"Landgrabenstraße 33, 76135 Karlsruhe",Behoben,2013-11-26T16:38:00+01:00,2013-11-26T16:38:00+01:00,MOBILE
osgxsc,Ampel für Kraftfahrzeuge,"L604, 76149 Karlsruhe",Abgeschlossen,2013-11-26T16:23:00+01:00,2013-11-26T16:23:00+01:00,MOBILE
cbb8ym,Gefahrenstellen,"Reinhold-Frank-Straße 48C, 76133 Karlsruhe",Eingetroffen,2013-11-26T13:32:00+01:00,2013-11-26T13:32:00+01:00,MOBILE
jgvunl,Verunreinigungen,"Ellmendinger Straße 17, 76227 Karlsruhe",Behoben,2013-11-26T06:50:00+01:00,2013-11-26T06:50:00+01:00,MOBILE
ajb2pf,KA-Feedback Nutzerumfrage,"Bismarckstraße 10, 76133 Karlsruhe",Eingetroffen,2013-11-26T00:47:00+01:00,2013-11-26T00:47:00+01:00,MOBILE
liqsk0,Verkehrsverstöße,"Raiherwiesenstraße 38, 76227 Karlsruhe",Behoben,2013-11-25T16:54:00+01:00,2014-06-17T15:04:00+02:00,MOBILE
n8en7c,KA-Feedback Nutzerumfrage,"Zedernweg 16, 76149 Karlsruhe",Eingetroffen,2013-11-25T16:28:00+01:00,2013-11-25T16:28:00+01:00,MOBILE
uxlr2z,Gefahrenstellen,"Akazienstraße, 76185 Karlsruhe",Behoben,2013-11-25T15:00:00+01:00,2013-11-25T15:00:00+01:00,MOBILE
ox2kis,Ampeln für Fußgänger oder Radfahrer,"Kaiserallee 1, 76133 Karlsruhe",Behoben,2013-11-25T10:25:00+01:00,2013-11-25T10:25:00+01:00,MOBILE
0wu8tt,Straßenbeleuchtung,"Landauer Straße 17, 76185 Karlsruhe",Behoben,2013-11-25T02:37:00+01:00,2013-11-25T02:37:00+01:00,MOBILE
xtlfcq,Verunreinigungen,"Rüppurrer Straße 1, 76137 Karlsruhe",Behoben,2013-11-24T20:21:00+01:00,2013-11-24T20:21:00+01:00,MOBILE
jwr0fj,Verkehrsverstöße,"Passagehof 22, 76133 Karlsruhe",Behoben,2013-11-24T19:19:00+01:00,2013-11-24T19:19:00+01:00,MOBILE
p3us8u,Ampel für Kraftfahrzeuge,"Adenauerring 36, 76131 Karlsruhe",Abgeschlossen,2013-11-24T16:54:00+01:00,2013-11-30T13:26:00+01:00,MOBILE
ilsdak,Verunreinigungen,"Wasserwerkstraße 1, 76137 Karlsruhe",Eingetroffen,2013-11-24T14:29:00+01:00,2013-11-24T14:29:00+01:00,MOBILE
1mhlyw,Ampeln für Fußgänger oder Radfahrer,"Gritznerstraße 8, 76227 Karlsruhe",Abgeschlossen,2013-11-24T11:41:00+01:00,2013-11-27T15:41:00+01:00,MOBILE
hrwsnk,Ampel für Kraftfahrzeuge,"Neureuter Querallee, 76149 Karlsruhe",Behoben,2013-11-24T11:34:00+01:00,2013-11-24T11:34:00+01:00,MOBILE
2d99s7,Verunreinigungen,"Wilhelmstraße 76, 76137 Karlsruhe",Behoben,2013-11-24T10:19:00+01:00,2013-11-24T10:19:00+01:00,MOBILE
kswtca,Verunreinigungen,"Grazer Straße 18, 76227 Karlsruhe",Behoben,2013-11-24T02:46:00+01:00,2013-11-24T02:46:00+01:00,MOBILE
ydg3dg,Beschilderung,"K9653, 76228 Karlsruhe",Behoben,2013-11-23T23:08:00+01:00,2013-11-23T23:08:00+01:00,MOBILE
zlso8f,Straßenbeleuchtung,"Hermann-Müller-Würtz-Straße 12, 76189 Karlsruhe",Behoben,2013-11-23T22:27:00+01:00,2013-11-23T22:27:00+01:00,MOBILE
4kchb8,Gefahrenstellen,"Lessingstraße 4, 76135 Karlsruhe",Eingetroffen,2013-11-23T19:05:00+01:00,2013-11-23T19:05:00+01:00,MOBILE
5icccr,Verunreinigungen,"Woerishofferstraße 4, 76189 Karlsruhe",Behoben,2013-11-23T17:29:00+01:00,2013-11-23T17:29:00+01:00,MOBILE
hx3bvc,Verunreinigungen,"Rudolf-Link-Straße, 76228 Karlsruhe",Behoben,2013-11-23T16:26:00+01:00,2013-11-23T16:26:00+01:00,MOBILE
hy9kjt,KA-Feedback Nutzerumfrage,"Scheffelstraße 46B, 76135 Karlsruhe",Eingetroffen,2013-11-23T16:02:00+01:00,2013-11-23T16:02:00+01:00,MOBILE
8uyp0p,Ampeln für Fußgänger oder Radfahrer,"Karl-Wilhelm-Straße 21, 76131 Karlsruhe",Behoben,2013-11-23T15:35:00+01:00,2013-11-27T15:50:00+01:00,MOBILE
x7sipw,KA-Feedback Nutzerumfrage,"Hirschstraße 71, 76133 Karlsruhe",Eingetroffen,2013-11-23T14:49:00+01:00,2013-11-23T14:49:00+01:00,MOBILE
oioo5c,KA-Feedback Nutzerumfrage,"Degenfeldstraße 16, 76131 Karlsruhe",Eingetroffen,2013-11-23T01:15:00+01:00,2013-11-23T01:15:00+01:00,MOBILE
3xbea3,Straßenbeleuchtung,"Zirkel 38, 76131 Karlsruhe",Behoben,2013-11-22T20:28:00+01:00,2013-11-22T20:28:00+01:00,MOBILE
2mmo8i,Straßenbeleuchtung,"Schloßplatz 21, 76131 Karlsruhe",Abgeschlossen,2013-11-22T20:23:00+01:00,2013-11-22T20:23:00+01:00,MOBILE
9vdekt,Verunreinigungen,"Ritterstraße 11, 76137 Karlsruhe",Behoben,2013-11-22T18:40:00+01:00,2013-11-22T18:40:00+01:00,MOBILE
amqqfj,Verkehrsverstöße,"Ritterstraße 11, 76137 Karlsruhe",Behoben,2013-11-22T18:36:00+01:00,2013-11-22T18:36:00+01:00,MOBILE
0qn7ig,Verkehrsverstöße,"Ritterstraße 11, 76137 Karlsruhe",Eingetroffen,2013-11-22T18:32:00+01:00,2013-11-22T18:32:00+01:00,MOBILE
zth8lo,Straßenbeleuchtung,"Philippstraße 18, 76185 Karlsruhe",Behoben,2013-11-22T18:11:00+01:00,2013-11-22T18:11:00+01:00,MOBILE
tlksfe,Ampel für Kraftfahrzeuge,"Willy-Brandt-Allee, 76131 Karlsruhe",Behoben,2013-11-22T17:56:00+01:00,2015-10-09T16:03:00+02:00,MOBILE
hh0qgi,Verkehrsverstöße,"Felix-Mottl-Straße 12, 76185 Karlsruhe",Behoben,2013-11-22T16:12:00+01:00,2013-11-22T16:12:00+01:00,MOBILE
8vzryk,Straßenbeleuchtung,"Gartenstraße 80-82, 76135 Karlsruhe",Behoben,2013-11-22T16:11:00+01:00,2013-11-22T16:11:00+01:00,MOBILE
8bai79,Verunreinigungen,"Kanalweg 90, 76149 Karlsruhe",In Arbeit,2013-11-22T12:56:00+01:00,2013-11-22T12:56:00+01:00,MOBILE
acqk34,KA-Feedback Nutzerumfrage,"Weimarer Straße 46, 76139 Karlsruhe",Eingetroffen,2013-11-22T04:05:00+01:00,2013-11-22T04:05:00+01:00,MOBILE
zeupqp,KA-Feedback Nutzerumfrage,"Sperlingweg 3, 76149 Karlsruhe",Eingetroffen,2013-11-21T23:12:00+01:00,2013-11-21T23:12:00+01:00,MOBILE
dsu9b4,KA-Feedback Nutzerumfrage,"Josef-Löffler-Straße 3, 76337 Waldbronn",Eingetroffen,2013-11-21T22:54:00+01:00,2013-11-21T22:54:00+01:00,MOBILE
jjqdb9,Verkehrsverstöße,"Pforzheimer Straße 43, 76337 Waldbronn",Behoben,2013-11-21T22:53:00+01:00,2013-11-21T22:53:00+01:00,MOBILE
uorjbc,Verkehrsverstöße,"Marstallstraße 10, 76227 Karlsruhe",Behoben,2013-11-21T22:52:00+01:00,2013-11-21T22:52:00+01:00,MOBILE
g6kf3d,Ampeln für Fußgänger oder Radfahrer,"Rittnertstraße 1, 76227 Karlsruhe",Behoben,2013-11-21T22:47:00+01:00,2013-11-21T22:47:00+01:00,MOBILE
x9zkom,Verunreinigungen,"Scheffelstraße 46-48, 76135 Karlsruhe",Behoben,2013-11-21T15:15:00+01:00,2013-11-21T15:15:00+01:00,MOBILE
tgvzme,KA-Feedback Nutzerumfrage,"Hebelstraße 1, 76133 Karlsruhe",Eingetroffen,2013-11-21T14:53:00+01:00,2013-11-21T14:53:00+01:00,MOBILE
ntuhs3,Verunreinigungen,"Fraunhoferstraße 1, 76131 Karlsruhe",Behoben,2013-11-21T13:02:00+01:00,2013-11-21T13:02:00+01:00,MOBILE
y1jq5s,Verunreinigungen,"Ernst-Frey-Straße 1, 76135 Karlsruhe",Behoben,2013-11-21T12:31:00+01:00,2013-11-21T12:31:00+01:00,MOBILE
qvqndo,Beschilderung,"Grabener Straße, 76149 Karlsruhe",Behoben,2013-11-21T12:11:00+01:00,2013-11-21T12:11:00+01:00,MOBILE
ohhdbv,Straßenbeleuchtung,"Luise-Riegger-Straße 3, 76137 Karlsruhe",Abgeschlossen,2013-11-21T09:26:00+01:00,2013-11-21T09:26:00+01:00,MOBILE
agtgem,Beschilderung,"Bernhardstraße 1, 76131 Karlsruhe",Behoben,2013-11-21T08:55:00+01:00,2013-11-21T08:55:00+01:00,MOBILE
kkspkl,Verunreinigungen,"Wilhelm-Leuschner-Straße 32, 76189 Karlsruhe",In Arbeit,2013-11-20T22:05:00+01:00,2013-11-20T22:05:00+01:00,MOBILE
qxlilt,Gefahrenstellen,"Bernhard-Lichtenberg-Straße 108, 76189 Karlsruhe",In Arbeit,2013-11-20T21:58:00+01:00,2013-11-20T21:58:00+01:00,MOBILE
1tupez,Beschilderung,"Bernhard-Lichtenberg-Straße 102, 76189 Karlsruhe",Eingetroffen,2013-11-20T21:53:00+01:00,2016-10-03T03:24:00+02:00,MOBILE
lfluze,Verunreinigungen,"Bannwaldallee 116, 76135 Karlsruhe",Behoben,2013-11-20T18:27:00+01:00,2013-11-20T18:27:00+01:00,MOBILE
oafssp,Straßenbeleuchtung,"Südendstraße 32, 76137 Karlsruhe",Abgeschlossen,2013-11-20T16:31:00+01:00,2013-11-20T16:31:00+01:00,MOBILE
svnuw0,Straßenbeleuchtung,"Südendstraße 35, 76137 Karlsruhe",Behoben,2013-11-20T16:16:00+01:00,2013-11-20T16:16:00+01:00,MOBILE
jiustk,Straßenbeleuchtung,"Zeppelinstraße 6, 76185 Karlsruhe",Abgeschlossen,2013-11-20T16:04:00+01:00,2013-11-20T16:04:00+01:00,MOBILE
klbr3k,Ampeln für Fußgänger oder Radfahrer,"Knielingen Siemens, 76187 Karlsruhe",Abgeschlossen,2013-11-20T15:01:00+01:00,2014-08-06T10:34:00+02:00,MOBILE
plu4lp,Verunreinigungen,"Scheffelstraße 33, 76135 Karlsruhe",Behoben,2013-11-20T12:18:00+01:00,2013-11-20T12:18:00+01:00,MOBILE
e8etyr,Gefahrenstellen,"Zähringerstraße 38, Karlsruher Institut für Technologie, 76131 Karlsruhe",Eingetroffen,2013-11-20T10:57:00+01:00,2013-11-20T10:57:00+01:00,MOBILE
fogoud,Verkehrsverstöße,"Wilhelm-Leuschner-Straße 34, 76189 Karlsruhe",Behoben,2013-11-20T10:53:00+01:00,2013-11-20T10:53:00+01:00,MOBILE
lsjftj,Gefahrenstellen,"Fritz-Erler-Straße 6, Karlsruher Institut für Technologie, 76133 Karlsruhe",Eingetroffen,2013-11-20T08:42:00+01:00,2013-11-20T08:42:00+01:00,MOBILE
eqkwfm,Gefahrenstellen,"Zähringerstraße 94, 76133 Karlsruhe",Eingetroffen,2013-11-20T07:53:00+01:00,2013-11-20T07:53:00+01:00,MOBILE
2uaeij,Verkehrsverstöße,"Zähringerstraße 94, 76133 Karlsruhe",Abgeschlossen,2013-11-20T07:40:00+01:00,2013-11-20T07:40:00+01:00,MOBILE
kn3isk,Gefahrenstellen,"Zähringerstraße 94, 76133 Karlsruhe",Eingetroffen,2013-11-20T07:38:00+01:00,2013-11-20T07:38:00+01:00,MOBILE
aqblqt,Straßenbeleuchtung,"Kropsburgweg 2, 76187 Karlsruhe",Abgeschlossen,2013-11-19T23:56:00+01:00,2017-01-11T13:31:00+01:00,MOBILE
skoogo,KA-Feedback Nutzerumfrage,"Rhode-Island-Allee 50, 76149 Karlsruhe",Eingetroffen,2013-11-19T19:00:00+01:00,2013-11-19T19:00:00+01:00,MOBILE
3d4htu,Straßenbeleuchtung,"Rhode-Island-Allee 52, 76149 Karlsruhe",Abgeschlossen,2013-11-19T18:58:00+01:00,2017-01-11T13:30:00+01:00,MOBILE
l1glbc,KA-Feedback Nutzerumfrage,"Wikingerstraße 10, 76189 Karlsruhe",Eingetroffen,2013-11-19T14:48:00+01:00,2013-11-19T14:48:00+01:00,MOBILE
2cc7sj,Verkehrsverstöße,"Kreuzstraße 26, 76133 Karlsruhe",Behoben,2013-11-19T14:34:00+01:00,2013-11-19T14:34:00+01:00,MOBILE
qxusto,Verkehrsverstöße,"An der Roßweid 16, 76229 Karlsruhe",Behoben,2013-11-19T11:33:00+01:00,2013-11-19T11:33:00+01:00,MOBILE
qna9ih,Verunreinigungen,"An der Roßweid 16, 76229 Karlsruhe",Behoben,2013-11-19T11:31:00+01:00,2013-11-19T11:31:00+01:00,MOBILE
unqnxx,Verunreinigungen,"Bulacher Straße 4B, 76135 Karlsruhe",Behoben,2013-11-19T10:41:00+01:00,2013-11-19T10:41:00+01:00,MOBILE
4v6lr7,Gefahrenstellen,"Badener Straße 33 A, 76227 Karlsruhe",Behoben,2013-11-18T20:53:00+01:00,2013-11-18T20:53:00+01:00,MOBILE
ldnquq,Gefahrenstellen,"Kurt-Schumacher-Str., 76187 Karlsruhe",Eingetroffen,2013-11-18T20:08:00+01:00,2013-11-18T20:08:00+01:00,MOBILE
tw1gdx,Beschilderung,"Ludwig-Erhard-Allee 20, 76131 Karlsruhe",Behoben,2013-11-18T18:10:00+01:00,2013-11-18T18:10:00+01:00,MOBILE
kiiug9,KA-Feedback Nutzerumfrage,"Baumeisterstraße 19, 76137 Karlsruhe",Eingetroffen,2013-11-18T18:06:00+01:00,2013-11-18T18:06:00+01:00,MOBILE
sdguwc,Straßenbeleuchtung,"Säckinger Straße 12, 76227 Karlsruhe",Behoben,2013-11-18T17:47:00+01:00,2013-11-18T17:47:00+01:00,MOBILE
r07z6q,KA-Feedback Nutzerumfrage,"Lassallestraße 6-8, 76187 Karlsruhe",Eingetroffen,2013-11-18T16:48:00+01:00,2013-11-18T16:48:00+01:00,MOBILE
ybmkkx,Verunreinigungen,"Sophienstraße 59B, 76133 Karlsruhe",Behoben,2013-11-18T15:17:00+01:00,2013-11-18T15:17:00+01:00,MOBILE
slcyjt,Straßenbeleuchtung,"Melitta-Schöpf-Straße, 76137 Karlsruhe",Behoben,2013-11-18T14:23:00+01:00,2013-11-18T14:23:00+01:00,MOBILE
kzjpgp,Beschilderung,"Am Künstlerhaus 57, 76131 Karlsruhe",Behoben,2013-11-18T10:31:00+01:00,2013-11-18T10:31:00+01:00,MOBILE
us4cbz,Verunreinigungen,"Offenburger Straße 43, 76199 Karlsruhe",Behoben,2013-11-18T09:39:00+01:00,2013-11-18T09:39:00+01:00,MOBILE
t0z1mp,Verunreinigungen,"Wasserwerkstraße 1, 76137 Karlsruhe",Behoben,2013-11-18T08:35:00+01:00,2013-11-18T08:35:00+01:00,MOBILE
rdvuwq,Verunreinigungen,"Bismarckstraße 10, 76133 Karlsruhe",Behoben,2013-11-18T00:38:00+01:00,2013-11-18T00:38:00+01:00,MOBILE
rheer6,Verunreinigungen,"Bismarckstraße 10, 76133 Karlsruhe",Behoben,2013-11-18T00:38:00+01:00,2013-11-18T00:38:00+01:00,MOBILE
sn4sil,Straßenbeleuchtung,"Rhode-Island-Allee 57, 76149 Karlsruhe",Behoben,2013-11-17T21:38:00+01:00,2013-11-21T10:05:00+01:00,MOBILE
x6oe6w,Ampel für Kraftfahrzeuge,"Waldhornstraße 6, 76131 Karlsruhe",Abgeschlossen,2013-11-17T21:33:00+01:00,2013-11-17T21:33:00+01:00,MOBILE
iq5y5m,Beschilderung,"Pulverhausstraße, 76135 Karlsruhe",Behoben,2013-11-17T14:46:00+01:00,2013-11-17T14:46:00+01:00,MOBILE
jc6aa5,KA-Feedback Nutzerumfrage,"Säckinger Straße 1-3, 76227 Karlsruhe",Eingetroffen,2013-11-17T12:58:00+01:00,2013-11-17T12:58:00+01:00,MOBILE
kv4d02,Gefahrenstellen,"Fröbelstraße 9, 76229 Karlsruhe",Eingetroffen,2013-11-17T11:48:00+01:00,2013-11-17T11:48:00+01:00,MOBILE
uc8pmu,KA-Feedback Nutzerumfrage,"Karlsruhe Marktplatz (Pyramide), 76133 Karlsruhe",Eingetroffen,2013-11-16T22:31:00+01:00,2013-11-16T22:31:00+01:00,MOBILE
rjcs6o,Ampeln für Fußgänger oder Radfahrer,"Hirtenweg 6, 76131 Karlsruhe",Abgeschlossen,2013-11-16T20:11:00+01:00,2013-11-16T20:11:00+01:00,MOBILE
spmwu6,Verkehrsverstöße,"Bismarckstraße 10, 76133 Karlsruhe",Behoben,2013-11-16T20:11:00+01:00,2013-11-16T20:11:00+01:00,MOBILE
3w3jk1,Straßenbeleuchtung,"Ludwig-Wilhelm-Straße 6, 76131 Karlsruhe",Behoben,2013-11-16T18:45:00+01:00,2013-11-16T18:45:00+01:00,MOBILE
cdge8k,Straßenbeleuchtung,"Torwiesenstraße 1, 76229 Karlsruhe",Behoben,2013-11-16T18:29:00+01:00,2013-11-16T18:29:00+01:00,MOBILE
hdps1w,Verkehrsverstöße,"Bismarckstraße 51, 76133 Karlsruhe",Behoben,2013-11-16T15:56:00+01:00,2013-11-16T15:56:00+01:00,MOBILE
kbnbgg,Gefahrenstellen,"Hermann-Billing-Straße 9, 76137 Karlsruhe",Behoben,2013-11-16T15:49:00+01:00,2013-11-16T15:49:00+01:00,MOBILE
hwltuc,Verunreinigungen,"Klosterweg 18, 76131 Karlsruhe",Behoben,2013-11-16T15:44:00+01:00,2013-11-16T15:44:00+01:00,MOBILE
pkzol8,KA-Feedback Nutzerumfrage,"Belchenstraße 34, 76199 Karlsruhe",Eingetroffen,2013-11-16T08:08:00+01:00,2013-11-16T08:08:00+01:00,MOBILE
6ztvia,Verunreinigungen,"Scheibenhardter Weg 23, 76199 Karlsruhe",Behoben,2013-11-16T08:03:00+01:00,2013-11-16T08:03:00+01:00,MOBILE
6etuc7,Verunreinigungen,"Belchenplatz 8, 76199 Karlsruhe",Behoben,2013-11-16T08:00:00+01:00,2013-11-16T08:00:00+01:00,MOBILE
aaptp5,KA-Feedback Nutzerumfrage,"Reithohl 3A, 76229 Karlsruhe",Eingetroffen,2013-11-15T21:27:00+01:00,2013-11-15T21:27:00+01:00,MOBILE
ahbmul,Verkehrsverstöße,"Reithohl 3A, 76229 Karlsruhe",Behoben,2013-11-15T21:25:00+01:00,2013-11-15T21:25:00+01:00,MOBILE
ye1lli,Straßenbeleuchtung,"Bonner Straße 78, 76185 Karlsruhe",Behoben,2013-11-15T18:02:00+01:00,2013-11-15T18:02:00+01:00,MOBILE
r2anee,Straßenbeleuchtung,"Bonner Straße 72, 76185 Karlsruhe",Behoben,2013-11-15T18:01:00+01:00,2013-11-15T18:01:00+01:00,MOBILE
tzukva,Straßenbeleuchtung,"Bonner Straße 70, 76185 Karlsruhe",Behoben,2013-11-15T18:01:00+01:00,2013-11-15T18:01:00+01:00,MOBILE
frfa8v,Straßenbeleuchtung,"Bonner Straße 58, 76185 Karlsruhe",Behoben,2013-11-15T18:00:00+01:00,2013-11-15T18:00:00+01:00,MOBILE
nbnboa,Straßenbeleuchtung,"Landauer Straße 17, 76185 Karlsruhe",Behoben,2013-11-15T17:59:00+01:00,2013-11-15T17:59:00+01:00,MOBILE
ncby2g,Ampel für Kraftfahrzeuge,"B10, 76185 Karlsruhe",Abgeschlossen,2013-11-15T16:43:00+01:00,2013-11-15T16:43:00+01:00,MOBILE
vmendm,Gefahrenstellen,"Hölderlinstraße 6, 76131 Karlsruhe",Behoben,2013-11-15T16:07:00+01:00,2013-11-15T16:07:00+01:00,MOBILE
lshzqa,KA-Feedback Nutzerumfrage,"CAS-Weg, 76131 Karlsruhe",Eingetroffen,2013-11-15T13:59:00+01:00,2013-11-15T13:59:00+01:00,MOBILE
g63ctv,Verunreinigungen,"Carl-Schäfer-Straße 4, 76187 Karlsruhe",Behoben,2013-11-15T13:04:00+01:00,2013-11-15T13:04:00+01:00,MOBILE
ud9emx,Verkehrsverstöße,"Rahel-Straus-Straße, 76137 Karlsruhe",Behoben,2013-11-15T11:56:00+01:00,2013-11-15T11:56:00+01:00,MOBILE
qpj4r9,Gefahrenstellen,"Karl-Flößer-Straße 11, 76189 Karlsruhe",Eingetroffen,2013-11-15T11:50:00+01:00,2013-11-15T11:50:00+01:00,MOBILE
pzl4w5,Beschilderung,"Felix-Mottl-Straße 7, 76185 Karlsruhe",Behoben,2013-11-15T11:30:00+01:00,2013-11-15T11:30:00+01:00,MOBILE
0pafk8,Verkehrsverstöße,"Königsberger Straße 27, 76139 Karlsruhe",Abgeschlossen,2013-11-15T10:44:00+01:00,2013-11-15T10:44:00+01:00,MOBILE
5jueki,Verunreinigungen,"Wasserwerkstraße 1, 76137 Karlsruhe",Behoben,2013-11-15T08:54:00+01:00,2013-11-15T08:54:00+01:00,MOBILE
itrz2h,KA-Feedback Nutzerumfrage,"Holzmüllerrichtweg, 76669 Bad Schönborn",Eingetroffen,2013-11-14T19:27:00+01:00,2013-11-14T19:27:00+01:00,MOBILE
6ffxne,KA-Feedback Nutzerumfrage,"Hirschstraße 11A, 76133 Karlsruhe",Eingetroffen,2013-11-14T18:09:00+01:00,2013-11-14T18:09:00+01:00,MOBILE
zch94z,Straßenbeleuchtung,"Karl-Wolf-Weg, 76135 Karlsruhe",Abgeschlossen,2013-11-14T17:24:00+01:00,2013-11-14T17:24:00+01:00,MOBILE
lhlvsj,Beschilderung,"Rüppurrer Straße 5, 76137 Karlsruhe",Behoben,2013-11-14T17:19:00+01:00,2013-11-14T17:19:00+01:00,MOBILE
55chka,Beschilderung,"Schützenstraße 86, 76137 Karlsruhe",Behoben,2013-11-14T17:00:00+01:00,2013-11-14T17:00:00+01:00,MOBILE
jgdwin,Beschilderung,"Schützenstraße 94, 76137 Karlsruhe",Behoben,2013-11-14T16:57:00+01:00,2013-11-14T16:57:00+01:00,MOBILE
4cddtm,Gefahrenstellen,"Klosterweg 11, 76131 Karlsruhe",Eingetroffen,2013-11-14T16:31:00+01:00,2013-11-14T16:31:00+01:00,MOBILE
83lszo,Beschilderung,"Am Mühlburger Bahnhof 1, 76189 Karlsruhe",Behoben,2013-11-14T16:28:00+01:00,2013-11-14T16:28:00+01:00,MOBILE
f4osym,Straßenbeleuchtung,"E35, 76227 Karlsruhe",Behoben,2013-11-14T15:50:00+01:00,2013-11-14T15:50:00+01:00,MOBILE
7nwpnv,Beschilderung,"Hardtstraße 38, 76185 Karlsruhe",Behoben,2013-11-14T14:48:00+01:00,2013-11-14T14:48:00+01:00,MOBILE
xi1qoi,Beschilderung,"Rudolfstraße 23, 76131 Karlsruhe",Behoben,2013-11-14T09:43:00+01:00,2013-11-14T09:43:00+01:00,MOBILE
uh9jei,KA-Feedback Nutzerumfrage,"Klara-Siebert-Straße 21, 76137 Karlsruhe",Eingetroffen,2013-11-14T07:28:00+01:00,2013-11-14T07:28:00+01:00,MOBILE
abswqs,Verkehrsverstöße,"Klara-Siebert-Straße 21, 76137 Karlsruhe",Behoben,2013-11-14T07:26:00+01:00,2013-11-14T07:26:00+01:00,MOBILE
jh0w0n,Ampel für Kraftfahrzeuge,"Karlstraße 64, 76133 Karlsruhe",Abgeschlossen,2013-11-13T21:48:00+01:00,2013-11-13T21:48:00+01:00,MOBILE
pjyuzh,Straßenbeleuchtung,"Hagsfelder Allee, 76131 Karlsruhe",Abgeschlossen,2013-11-13T21:46:00+01:00,2013-11-13T21:46:00+01:00,MOBILE
wvoe84,Straßenbeleuchtung,"Schloßplatz 12, 76131 Karlsruhe",Behoben,2013-11-13T21:45:00+01:00,2013-11-13T21:45:00+01:00,MOBILE
