Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
nmrwgg,115 Abfallsammlung,"Felsstraße 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-28T15:36:00+01:00,2018-06-29T05:35:00+01:00,CALL_115
avf550,Beschilderung und Verkehrsführung,"Wattstraße 3, 76185 Karlsruhe",Abgeschlossen,2018-06-28T16:08:00+01:00,2018-07-03T05:12:00+01:00,MOBILE
gvdzre,Beschilderung und Verkehrsführung,"Herdweg, 76227 Karlsruhe, Deutschland",Eingetroffen,2018-06-28T16:51:00+01:00,2018-06-28T16:51:00+01:00,WEB
22klrj,Gefahrenstellen,"K9657, 76135 Karlsruhe",Abgeschlossen,2018-06-28T20:24:00+01:00,2018-07-18T07:32:00+01:00,MOBILE
r3gpby,Verkehrsverstöße,"Weiherfeldstraße, 76199 Karlsruhe",Eingetroffen,2018-06-28T20:25:00+01:00,2018-06-28T20:25:00+01:00,MOBILE
67v5my,Verkehrsverstöße,"Hardtstraße 15, 76185 Karlsruhe",Eingetroffen,2018-06-28T20:25:00+01:00,2018-06-28T20:25:00+01:00,MOBILE
redffg,Verkehrsverstöße,"Alte Weingartener Straße 49A, 76227 Karlsruhe",Eingetroffen,2018-06-28T20:26:00+01:00,2018-06-28T20:26:00+01:00,MOBILE
cw0cnb,Verunreinigungen,"Hagsfelder Allee Hagsfelder Allee, 76131 Karlsruhe",Abgeschlossen,2018-06-28T23:09:00+01:00,2018-06-29T11:48:00+01:00,MOBILE
bkqpyw,Beschilderung und Verkehrsführung,"Karlsruher Straße 72, 76139 Karlsruhe",Abgeschlossen,2018-06-28T23:14:00+01:00,2018-07-04T09:41:00+01:00,MOBILE
bmpsbk,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-06-28T23:16:00+01:00,2018-06-28T23:18:00+01:00,MOBILE
lfurel,Verunreinigungen,"Hirtenweg 1, 76131 Karlsruhe",Abgeschlossen,2018-06-28T23:18:00+01:00,2018-06-29T11:46:00+01:00,MOBILE
f0cqnn,Pünktlichkeit des ÖPNV,"Neubrunnenstraße 4, 76139 Karlsruhe",Eingetroffen,2018-06-28T23:19:00+01:00,2018-06-28T23:21:00+01:00,MOBILE
yndnza,Gefahrenstellen,"Am Sportpark 3, 76131 Karlsruhe",Eingetroffen,2018-06-28T23:21:00+01:00,2018-06-28T23:23:00+01:00,MOBILE
1tqomu,Beschilderung und Verkehrsführung,"Am Sportpark 3, 76131 Karlsruhe",Eingetroffen,2018-06-28T23:24:00+01:00,2018-06-28T23:25:00+01:00,MOBILE
qpeffy,Beschilderung und Verkehrsführung,"Brauerstraße Brauerstraße, 76135 Karlsruhe",Eingetroffen,2018-06-29T03:32:00+01:00,2018-06-29T03:34:00+01:00,MOBILE
uzkzqp,Ampel,"Hans-Thoma-Straße 6, 76133 Karlsruhe",Behoben,2018-06-29T05:53:00+01:00,2018-07-03T14:56:00+01:00,MOBILE
hns5xi,115 Abfallsammlung,"Rittnertstraße 46, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:05:00+01:00,2018-06-29T08:29:00+01:00,CALL_115
ib0wmz,115 Abfallsammlung,"Strählerweg 44A, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:10:00+01:00,2018-08-15T07:00:00+01:00,CALL_115
0sfq8u,115 Abfallsammlung,"Am Friedhof 3, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:13:00+01:00,2018-07-11T08:05:00+01:00,CALL_115
mswk4r,115 Abfall Sperrmüll/Weiße Ware (2nd Level),"Moosweg 4, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:15:00+01:00,2018-08-15T07:00:00+01:00,CALL_115
zhlriq,Beschilderung und Verkehrsführung,"Rittnertstraße 2A, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:16:00+01:00,2018-07-03T13:33:00+01:00,CALL_115
tdqm3l,Verunreinigungen,,Abgeschlossen,2018-06-29T06:17:00+01:00,2018-06-29T08:13:00+01:00,WEB
xz6mzb,Verunreinigungen,"Breslauer Str., 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:18:00+01:00,2018-06-29T09:41:00+01:00,CALL_115
epw0gz,Beschilderung und Verkehrsführung,"Gustav-Heller-Platz 1, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:18:00+01:00,2018-08-07T05:45:00+01:00,CALL_115
9dnj7c,115 Abfallsammlung,"Rittnertstraße 111, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:21:00+01:00,2018-06-29T06:40:00+01:00,CALL_115
bif342,115 Abfallsammlung,"Rittnertstraße, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:27:00+01:00,2018-06-29T06:38:00+01:00,CALL_115
mizaa8,115 Abfallsammlung,"Lörracher Str. 2, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:27:00+01:00,2018-06-29T06:37:00+01:00,CALL_115
wg8xr8,115 Abfallsammlung,"Waldshuter Str. 2, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:30:00+01:00,2018-06-29T06:37:00+01:00,CALL_115
gyicsq,115 Abfallsammlung,"Schinnrainstraße 11, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:31:00+01:00,2018-06-29T08:27:00+01:00,CALL_115
ytiofm,115 Abfallsammlung,"Schneidemühler Str. 12, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:37:00+01:00,2018-07-05T11:12:00+01:00,CALL_115
gjpfeg,Gefahrenstellen,"Sophienstraße, Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:43:00+01:00,2018-10-17T05:11:00+01:00,CALL_115
knwlqx,115 Straßenreinigung,"Kriegsstraße 100, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T06:45:00+01:00,2018-06-29T08:08:00+01:00,CALL_115
xgn1i8,115 Abfallsammlung,"Säckinger Str. 14, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T07:10:00+01:00,2018-06-29T08:26:00+01:00,CALL_115
3rfvlb,Beschilderung und Verkehrsführung,"Ostendstraße 12, 76131 Karlsruhe",Abgeschlossen,2018-06-29T07:16:00+01:00,2018-08-13T13:21:00+01:00,MOBILE
iqzlpi,115 Abfallsammlung,"Litzenhardtstraße 71A, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T07:19:00+01:00,2018-06-29T11:14:00+01:00,CALL_115
gq2nuq,115 Abfallsammlung,"Holderweg 15, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T07:27:00+01:00,2018-06-29T08:26:00+01:00,CALL_115
9zaxxd,Bauliche Mängel,"Pfinztalstraße 86, 76227 Karlsruhe, Deutschland",Eingetroffen,2018-06-29T07:33:00+01:00,2018-06-29T07:38:00+01:00,CALL_115
uwvby7,115 Abfallsammlung,"Lohwiesenweg 16, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T07:47:00+01:00,2018-06-29T08:25:00+01:00,CALL_115
cmypel,115 Abfallsammlung,"Waldshuter Str. 20, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T07:56:00+01:00,2018-08-15T06:59:00+01:00,CALL_115
yn7ldj,Verkehrsverstöße,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T07:58:00+01:00,2018-07-02T12:56:00+01:00,CALL_115
cwvjfm,115 Abfallsammlung,"Schliffkopfweg 29, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T08:06:00+01:00,2018-06-29T08:24:00+01:00,CALL_115
we3jlt,Verunreinigungen,"Kanzlerstraße 5, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T08:26:00+01:00,2018-07-02T06:45:00+01:00,CALL_115
del1kw,115 Straßenreinigung,"Ostendorfpl., 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T08:30:00+01:00,2018-06-29T08:37:00+01:00,CALL_115
uhuo3z,Gefahrenstellen,"Borsigstraße 3–9, 76185 Karlsruhe",Abgeschlossen,2018-06-29T08:52:00+01:00,2018-10-17T05:10:00+01:00,MOBILE
3ps4i8,115 Abfallsammlung,"Gartenstraße 64, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T08:57:00+01:00,2018-08-15T07:52:00+01:00,CALL_115
iycqt5,115 Abfallsammlung,"Madenburgweg 6, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T09:02:00+01:00,2018-07-04T05:32:00+01:00,CALL_115
mykc4c,115 Abfallsammlung,"Fritschlachweg 23, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T09:10:00+01:00,2018-06-29T11:28:00+01:00,CALL_115
eni2id,115 Abfallsammlung,"Rittnertstraße 43, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T09:18:00+01:00,2018-08-15T07:52:00+01:00,CALL_115
zyhzew,115 Abfallsammlung,"Stulzstraße 11, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T09:23:00+01:00,2018-07-04T05:30:00+01:00,CALL_115
wbccfn,Gefahrenstellen,"Flughafenstraße 30, 76149 Karlsruhe, Deutschland",Eingetroffen,2018-06-29T09:26:00+01:00,2018-06-29T09:35:00+01:00,CALL_115
8iuehs,115 Abfallsammlung,"Itzsteinstraße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T09:39:00+01:00,2018-08-15T11:08:00+01:00,CALL_115
pkwflu,Verunreinigungen,,Abgeschlossen,2018-06-29T09:53:00+01:00,2018-07-02T04:47:00+01:00,MOBILE
srv5lh,115 Abfallsammlung,"Karl-Wilhelm-Straße 1A, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T10:01:00+01:00,2018-08-15T11:09:00+01:00,CALL_115
rlpjn9,Verunreinigungen,"Adlerstraße 30, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T10:07:00+01:00,2018-07-04T12:48:00+01:00,CALL_115
qphdrm,Verunreinigungen,"Eggensteiner Straße 81, 76187 Karlsruhe",Abgeschlossen,2018-06-29T10:10:00+01:00,2018-07-02T08:32:00+01:00,MOBILE
uofxne,Verkehrsverstöße,"Moltkestraße 125, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T10:12:00+01:00,2018-07-02T12:58:00+01:00,CALL_115
xqm8bu,115 Abfallsammlung,"Reichardtstraße 22, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T11:14:00+01:00,2018-06-29T11:26:00+01:00,CALL_115
7o5m6e,115 Abfallsammlung,"Stösserstraße 28, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T11:18:00+01:00,2018-08-15T07:51:00+01:00,CALL_115
fa86mh,Gefahrenstellen,"Eggensteiner Str. 25, 76187 Karlsruhe, Deutschland",Eingetroffen,2018-06-29T11:21:00+01:00,2018-06-29T11:22:00+01:00,CALL_115
lrty6p,Bauliche Mängel,"Eggensteiner Str. 25, 76187 Karlsruhe, Deutschland",Eingetroffen,2018-06-29T11:23:00+01:00,2018-06-29T11:23:00+01:00,CALL_115
45b16x,115 Abfallsammlung,"Säckinger Str., 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T11:30:00+01:00,2018-06-29T12:00:00+01:00,CALL_115
nwabbg,115 Abfallsammlung,"Jean-Ritzert-Straße 3, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T11:41:00+01:00,2018-07-03T09:11:00+01:00,CALL_115
qdoqtu,115 Abfallsammlung,"Friedrich-Weick-Straße 10, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T11:54:00+01:00,2018-07-02T12:21:00+01:00,CALL_115
fbzejt,Gefahrenstellen,"Schloßbergstraße, 76228 Karlsruhe, Deutschland",Eingetroffen,2018-06-29T12:23:00+01:00,2018-06-29T12:24:00+01:00,CALL_115
y8at5t,115 Abfallsammlung,"Neckarstraße 52, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T14:15:00+01:00,2018-07-05T11:16:00+01:00,CALL_115
4gt4rf,115 Abfallsammlung,"Ruschgraben 5, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T14:16:00+01:00,2018-07-02T05:33:00+01:00,CALL_115
35lybn,115 Abfallsammlung,"Durlacher Weg 6, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T14:36:00+01:00,2018-08-15T07:51:00+01:00,CALL_115
zbtblh,115 Abfallsammlung,"Bochumer Str. 3, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T15:07:00+01:00,2018-08-15T07:51:00+01:00,CALL_115
9hhgwi,Verkehrsverstöße,"Rudolf-Link-Straße 11, 76228 Karlsruhe",Abgeschlossen,2018-06-29T18:24:00+01:00,2018-07-02T12:59:00+01:00,MOBILE
a9u7os,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-06-29T18:52:00+01:00,2018-06-29T18:53:00+01:00,MOBILE
crmmui,Verkehrsverstöße,"Rudolf-Link-Straße 11, 76228 Karlsruhe",Abgeschlossen,2018-06-29T18:56:00+01:00,2018-08-24T13:25:00+01:00,MOBILE
tlymg7,Gefahrenstellen,"Hirtenweg Hirtenweg, 76131 Karlsruhe",Eingetroffen,2018-06-29T19:27:00+01:00,2018-07-02T07:21:00+01:00,MOBILE
9lvbrj,Straßenbeleuchtung,"Erzbergerstraße 113a, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-06-29T19:48:00+01:00,2018-07-17T06:53:00+01:00,WEB
rtxgjx,Gefahrenstellen,76149 Karlsruhe,Abgeschlossen,2018-06-29T20:08:00+01:00,2018-08-20T06:16:00+01:00,MOBILE
qkinet,Straßenbeleuchtung,"August-Dosenbach-Straße 1–5, 76189 Karlsruhe",Abgeschlossen,2018-06-29T22:42:00+01:00,2018-07-02T05:14:00+01:00,MOBILE
h1iike,Straßenbeleuchtung,"August-Dosenbach-Straße 1–5, 76189 Karlsruhe",Abgeschlossen,2018-06-29T22:42:00+01:00,2018-07-02T04:53:00+01:00,MOBILE
1pdyli,Straßenbeleuchtung,"August-Dosenbach-Straße 1–5, 76189 Karlsruhe",Abgeschlossen,2018-06-29T22:42:00+01:00,2018-07-17T06:53:00+01:00,MOBILE
d1c4lm,Straßenbeleuchtung,"August-Dosenbach-Straße 1–5, 76189 Karlsruhe",Abgeschlossen,2018-06-29T22:42:00+01:00,2018-07-02T04:54:00+01:00,MOBILE
sshepc,Gefahrenstellen,"Rahel-Straus-Straße 5, 76137 Karlsruhe",Eingetroffen,2018-06-30T00:18:00+01:00,2018-06-30T00:19:00+01:00,MOBILE
qxve3u,Gefahrenstellen,"Breite Str. 19, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-06-30T04:24:00+01:00,2018-12-23T04:07:00+01:00,WEB
ymjg2o,Verkehrsverstöße,"Gartenstraße 49, 76133 Karlsruhe",Abgeschlossen,2018-06-30T06:44:00+01:00,2018-07-02T13:00:00+01:00,MOBILE
cajiev,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-06-30T06:47:00+01:00,2018-06-30T06:47:00+01:00,MOBILE
omtrh9,Gefahrenstellen,"Rüppurrer Straße 13, 76137 Karlsruhe",Abgeschlossen,2018-06-30T09:45:00+01:00,2018-07-03T08:02:00+01:00,MOBILE
jnxqpw,Verunreinigungen,"Hedwig-Kettler-Straße 16, 76137 Karlsruhe",Abgeschlossen,2018-06-30T10:07:00+01:00,2018-07-02T08:06:00+01:00,MOBILE
qktwed,Gefahrenstellen,"Kaiserallee 25A, 76133 Karlsruhe",Abgeschlossen,2018-06-30T10:08:00+01:00,2018-07-16T05:52:00+01:00,MOBILE
pa5nys,Beschilderung und Verkehrsführung,"Joachim-Kurzaj-Weg 1, 76189 Karlsruhe",Eingetroffen,2018-06-30T10:14:00+01:00,2018-06-30T10:16:00+01:00,MOBILE
bf17vx,Gefahrenstellen,"Otto-Wels-Straße Otto-Wels-Straße, 76189 Karlsruhe",Eingetroffen,2018-06-30T10:17:00+01:00,2018-06-30T10:19:00+01:00,MOBILE
nonscx,Gefahrenstellen,"K9657 & L605, 76135 Karlsruhe",Eingetroffen,2018-06-30T10:19:00+01:00,2018-06-30T10:24:00+01:00,MOBILE
d0y9ue,Bauliche Mängel,"Bonner Straße 4, 76185 Karlsruhe",Abgeschlossen,2018-06-30T10:24:00+01:00,2018-10-17T05:09:00+01:00,MOBILE
gtckpk,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-06-30T12:57:00+01:00,2018-06-30T12:58:00+01:00,MOBILE
rbztbt,Verkehrsverstöße,"Rintheimer Hauptstraße 32A, 76131 Karlsruhe",Abgeschlossen,2018-06-30T15:28:00+01:00,2018-07-02T13:01:00+01:00,MOBILE
f7qw7w,Verkehrsverstöße,"Herrmann-Leichtlin-Straße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-06-30T20:06:00+01:00,2018-07-02T13:03:00+01:00,WEB
c45ktj,Beschilderung und Verkehrsführung,"Waldhornstraße 53–55, 76131 Karlsruhe",Abgeschlossen,2018-06-30T22:35:00+01:00,2018-07-02T10:39:00+01:00,MOBILE
68lv2h,Beschilderung und Verkehrsführung,"Waldhornstraße 53–55, 76131 Karlsruhe",Eingetroffen,2018-06-30T22:35:00+01:00,2018-06-30T22:35:00+01:00,MOBILE
ld3rkf,Verunreinigungen,"Thomas-Mann-Straße 3A, 76189 Karlsruhe",Abgeschlossen,2018-07-01T05:51:00+01:00,2018-07-02T08:27:00+01:00,MOBILE
twrkd6,Verkehrsverstöße,"Gebhardstraße 44, 76135 Karlsruhe",Abgeschlossen,2018-07-01T07:03:00+01:00,2018-07-02T13:41:00+01:00,MOBILE
kjxuyx,Verkehrsverstöße,"Gebhardstraße 44, 76135 Karlsruhe",Abgeschlossen,2018-07-01T07:04:00+01:00,2018-07-02T13:42:00+01:00,MOBILE
2c4cj5,Verkehrsverstöße,"Gebhardstraße 44, 76135 Karlsruhe",Abgeschlossen,2018-07-01T07:04:00+01:00,2018-07-02T13:45:00+01:00,MOBILE
yr1dfk,Verkehrsverstöße,"Gebhardstraße 44, 76135 Karlsruhe",Abgeschlossen,2018-07-01T07:06:00+01:00,2018-07-02T13:45:00+01:00,MOBILE
7x3njt,Verunreinigungen,"Luisenstraße 60, 76137 Karlsruhe",Abgeschlossen,2018-07-01T13:02:00+01:00,2018-07-02T08:36:00+01:00,MOBILE
zidaxf,Beschilderung und Verkehrsführung,"Haid-und-Neu-Straße 25, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-07-01T15:43:00+01:00,2018-07-09T13:31:00+01:00,WEB
pjipxo,Pünktlichkeit des ÖPNV,"Durlacher Allee 29, 76131 Karlsruhe, Deutschland",Eingetroffen,2018-07-01T15:45:00+01:00,2018-07-01T15:45:00+01:00,WEB
imwzpd,Beschilderung und Verkehrsführung,"Durlacher Allee 56B, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-07-01T15:49:00+01:00,2018-07-05T12:32:00+01:00,WEB
jic1zb,Verunreinigungen,"Stumpfstraße, 76131 Karlsruhe",Abgeschlossen,2018-07-01T16:20:00+01:00,2018-07-02T04:32:00+01:00,MOBILE
9mzh0w,Verunreinigungen,"Stumpfstraße, 76131 Karlsruhe",Abgeschlossen,2018-07-01T16:20:00+01:00,2018-07-02T11:54:00+01:00,MOBILE
syhuaw,Beschilderung und Verkehrsführung,"L605 22, 76133 Karlsruhe",Abgeschlossen,2018-07-01T18:31:00+01:00,2018-07-06T11:13:00+01:00,MOBILE
ypebu7,Beschilderung und Verkehrsführung,"L605 24, 76133 Karlsruhe",Abgeschlossen,2018-07-01T18:34:00+01:00,2018-07-06T11:12:00+01:00,MOBILE
bmvcfo,Beschilderung und Verkehrsführung,"Herrenstraße 2, 76133 Karlsruhe",Abgeschlossen,2018-07-01T18:35:00+01:00,2018-07-25T08:20:00+01:00,MOBILE
lugllo,Bauliche Mängel,"Karlstraße 14, 76133 Karlsruhe",Eingetroffen,2018-07-01T18:37:00+01:00,2018-07-01T18:40:00+01:00,MOBILE
qtzidi,Verunreinigungen,"Thomas-Mann-Straße 1, 76189 Karlsruhe",Abgeschlossen,2018-07-01T20:17:00+01:00,2018-07-03T05:37:00+01:00,MOBILE
tag00f,Ampel,"Mannheimer Straße, 76131 Karlsruhe",Behoben,2018-07-02T04:20:00+01:00,2018-07-03T14:55:00+01:00,MOBILE
fbbh8p,Beschilderung und Verkehrsführung,"Martinstraße 46, 76135 Karlsruhe",Abgeschlossen,2018-07-02T04:27:00+01:00,2018-07-04T10:46:00+01:00,MOBILE
7j454g,Beschilderung und Verkehrsführung,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Eingetroffen,2018-07-02T05:11:00+01:00,2018-07-02T05:11:00+01:00,WEB
7sohb8,Verunreinigungen,"Neue-Anlage-Straße 4, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T05:50:00+01:00,2018-07-03T07:19:00+01:00,WEB
g1ddie,Beschilderung und Verkehrsführung,,Abgeschlossen,2018-07-02T06:00:00+01:00,2018-07-03T11:29:00+01:00,CALL_115
wdhfur,115 Abfallsammlung,"Berliner Str. 64, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:03:00+01:00,2018-07-25T12:34:00+01:00,CALL_115
ticzgf,Gefahrenstellen,"Hardeckstraße 1A, 76185 Karlsruhe",Abgeschlossen,2018-07-02T06:08:00+01:00,2018-07-23T06:19:00+01:00,MOBILE
wxaes4,115 Abfallsammlung,"Edgar-Heller-Straße 21, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:13:00+01:00,2018-07-16T05:52:00+01:00,CALL_115
pyirxo,Verkehrsverstöße,"Hardtstraße 25, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:17:00+01:00,2018-07-10T13:42:00+01:00,CALL_115
kfnbzq,Bauliche Mängel,"Rudolf-Freytag-Straße 6, 76189 Karlsruhe",Eingetroffen,2018-07-02T06:17:00+01:00,2018-07-02T06:21:00+01:00,MOBILE
bc1jfw,115 Abfallsammlung,"Rhodter Str. 26, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:30:00+01:00,2018-09-11T12:49:00+01:00,CALL_115
ysiram,Verunreinigungen,"Steinkreuzstraße 14, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:30:00+01:00,2018-07-02T11:44:00+01:00,CALL_115
ixlskb,115 Abfallsammlung,"Berliner Str. 67, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:32:00+01:00,2018-07-25T12:35:00+01:00,CALL_115
uvdfo4,115 Abfallsammlung,"Landauer Str. 19, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:35:00+01:00,2018-09-11T12:57:00+01:00,CALL_115
fxqf3i,115 Abfallsammlung,"Berliner Str., 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:44:00+01:00,2018-07-25T12:34:00+01:00,CALL_115
02qgga,115 Straßenreinigung,"Haid-und-Neu-Straße 4, 76131 Karlsruhe, Deutschland",Eingetroffen,2018-07-02T06:46:00+01:00,2018-07-02T06:55:00+01:00,CALL_115
7yrz1w,115 Abfallsammlung,"Rittnertstraße 51, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:47:00+01:00,2018-07-04T12:44:00+01:00,CALL_115
wcnqnb,115 Abfallsammlung,"Berliner Str. 81, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:47:00+01:00,2018-07-25T12:35:00+01:00,CALL_115
t3krpo,Verunreinigungen,"Landgrabenstraße 23, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:50:00+01:00,2018-07-02T13:50:00+01:00,CALL_115
tpjpgp,Verkehrsverstöße,"Hinterm Hauptbahnhof, 76137 Karlsruhe",Abgeschlossen,2018-07-02T06:51:00+01:00,2018-07-02T13:49:00+01:00,MOBILE
wiux03,115 Abfallsammlung,"Berliner Str. 87, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:53:00+01:00,2018-07-25T12:36:00+01:00,CALL_115
883xwm,115 Abfallsammlung,"Bonner Str. 82, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:57:00+01:00,2018-07-30T08:13:00+01:00,CALL_115
64masp,115 Abfallsammlung,"Leopoldstraße 40, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T06:59:00+01:00,2018-07-02T10:46:00+01:00,CALL_115
vzxogi,115 Abfallsammlung,"Eibenweg 20, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T07:00:00+01:00,2018-07-02T08:16:00+01:00,CALL_115
yqs2ls,Verunreinigungen,"Elfmorgenbruchstraße, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T07:05:00+01:00,2018-07-02T11:50:00+01:00,CALL_115
u3szk5,Verunreinigungen,"Theodor-Söhner-Weg, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T07:16:00+01:00,2018-07-02T09:59:00+01:00,CALL_115
stsbk2,115 Abfallsammlung,"Rhodter Str. 2, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T07:18:00+01:00,2018-09-11T12:57:00+01:00,CALL_115
b6ijqb,Bauliche Mängel,"Rheinhafenstraße 3, 76189 Karlsruhe",Behoben,2018-07-02T07:26:00+01:00,2018-09-13T06:14:00+01:00,MOBILE
dx47yv,115 Abfallsammlung,"Straßburger Str. 11, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T07:45:00+01:00,2018-08-01T08:29:00+01:00,CALL_115
u2pbqe,Straßenbeleuchtung,"Hirtenweg 31, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T07:59:00+01:00,2018-07-17T06:52:00+01:00,CALL_115
tzadsr,Verunreinigungen,"Flughafenstraße 2, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T08:02:00+01:00,2018-07-04T04:48:00+01:00,CALL_115
nz4wg0,115 Abfallsammlung,"Haid-und-Neu-Straße 58B, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T08:04:00+01:00,2018-07-02T08:34:00+01:00,CALL_115
mrcl01,Gefahrenstellen,"Pfinztalstraße 72, 76227 Karlsruhe",Behoben,2018-07-02T08:16:00+01:00,2018-09-13T06:12:00+01:00,MOBILE
wnw4sp,Gefahrenstellen,,Abgeschlossen,2018-07-02T08:19:00+01:00,2018-08-20T06:16:00+01:00,CALL_115
gv4qtc,115 Straßenreinigung,"Elbinger Str. 14A, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T08:41:00+01:00,2018-07-05T07:39:00+01:00,CALL_115
mrcnfm,Straßenbeleuchtung,"Lachnerstraße, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T08:46:00+01:00,2018-07-02T10:40:00+01:00,CALL_115
vv6ry0,Verunreinigungen,"Östliche Rheinbrückenstraße 1, 76187 Karlsruhe",Abgeschlossen,2018-07-02T08:47:00+01:00,2018-07-02T11:51:00+01:00,MOBILE
bsaszl,Verunreinigungen,"August-Dosenbach-Straße 7, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T08:55:00+01:00,2018-07-03T06:08:00+01:00,CALL_115
ntuo9b,115 Abfallsammlung,"Jung-Stilling-Straße 16, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-07-02T08:59:00+01:00,2018-07-02T09:05:00+01:00,CALL_115
