Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
yaqv0x,Verunreinigungen,"Passagehof 24, 76133 Karlsruhe, Deutschland",Behoben,2015-06-29T20:03:00+02:00,2015-08-05T14:33:00+02:00,MOBILE
4fuzpk,Verunreinigungen,"Stuttgarter Straße 27, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T18:57:00+02:00,2015-06-29T18:57:00+02:00,MOBILE
w9mptd,Straßenbeleuchtung,"Rhode-Island-Allee 40, 76149 Karlsruhe, Deutschland",Behoben,2015-06-29T18:27:00+02:00,2015-07-06T13:49:00+02:00,MOBILE
skqfkt,Straßenbeleuchtung,"Rhode-Island-Allee 30, 76149 Karlsruhe, Deutschland",Behoben,2015-06-29T18:25:00+02:00,2015-07-06T13:50:00+02:00,MOBILE
kcqsw8,Gefahrenstellen,"Schäferstraße 8B, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T17:35:00+02:00,2015-06-29T17:35:00+02:00,MOBILE
dvupfy,Verunreinigungen,"Ernst-Frey-Straße 2, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T17:17:00+02:00,2015-06-29T17:17:00+02:00,MOBILE
hwcx6k,Beschilderung,"Alter Schlachthof 3, 76131 Karlsruhe, Deutschland",Behoben,2015-06-29T16:42:00+02:00,2015-07-16T11:08:00+02:00,MOBILE
mfkvub,Beschilderung,"Kriegsstraße 50, 76133 Karlsruhe, Deutschland",Behoben,2015-06-29T16:37:00+02:00,2015-08-05T15:38:00+02:00,MOBILE
8kiyzj,Verunreinigungen,"Danziger Straße 9, 76199 Karlsruhe, Deutschland",Behoben,2015-06-29T14:01:00+02:00,2015-08-05T15:37:00+02:00,MOBILE
42pyni,KA-Feedback Nutzerumfrage,"Karl-Friedrich-Straße 13, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T13:56:00+02:00,2015-06-29T13:56:00+02:00,MOBILE
bgq5fz,Verunreinigungen,"Sophienstraße 87, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T13:29:00+02:00,2015-06-29T13:29:00+02:00,MOBILE
6mz75n,Beschilderung,"Kaiserstraße 14, 76131 Karlsruhe, Deutschland",Behoben,2015-06-29T11:41:00+02:00,2015-07-06T11:36:00+02:00,MOBILE
xlpr8b,Beschilderung,"Ludwig-Wilhelm-Straße 3, 76131 Karlsruhe, Deutschland",Behoben,2015-06-29T11:39:00+02:00,2015-07-06T11:35:00+02:00,MOBILE
j2whbc,Verunreinigungen,"Erzbergerstraße 100, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T11:25:00+02:00,2015-06-29T11:25:00+02:00,MOBILE
trzuk9,Verunreinigungen,"Jagdstraße 1, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T11:07:00+02:00,2015-06-29T11:07:00+02:00,MOBILE
d0b4ps,Gefahrenstellen,"Stephanienstraße 47, 76133 Karlsruhe, Deutschland",Behoben,2015-06-29T10:24:00+02:00,2015-07-01T08:14:00+02:00,MOBILE
bda6mu,Verunreinigungen,"Erzbergerstraße 100, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T09:56:00+02:00,2015-06-29T09:56:00+02:00,MOBILE
2bculi,Verunreinigungen,"Markgrafenstraße 52, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T09:19:00+02:00,2015-06-29T09:19:00+02:00,MOBILE
9nquyo,Verunreinigungen,"K9657, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T08:58:00+02:00,2015-06-29T08:58:00+02:00,MOBILE
rlzerz,Verunreinigungen,"Hertzstraße 23, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T08:40:00+02:00,2015-06-29T08:40:00+02:00,MOBILE
pshapm,Verunreinigungen,"Woerishofferstraße 12, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-06-29T00:27:00+02:00,2015-06-29T00:27:00+02:00,MOBILE
3ja5bu,Ampel für Kraftfahrzeuge,"Rahel-Straus-Straße 4, 76137 Karlsruhe, Deutschland",Behoben,2015-06-28T20:19:00+02:00,2015-06-29T08:21:00+02:00,MOBILE
fjjkmy,Verkehrsverstöße,"Nuitsstraße 5, 76185 Karlsruhe, Deutschland",Behoben,2015-06-28T20:17:00+02:00,2015-07-16T12:03:00+02:00,MOBILE
8n3kkc,Beschilderung,"Durmersheimer Straße 120, 76185 Karlsruhe, Deutschland",Behoben,2015-06-28T14:28:00+02:00,2015-07-10T06:19:00+02:00,MOBILE
1td72n,Verunreinigungen,"Fliederstraße 1, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-06-28T13:32:00+02:00,2015-06-28T13:32:00+02:00,MOBILE
pp7w6r,Verunreinigungen,"Laurentiusstraße 9, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-28T08:56:00+02:00,2015-06-28T08:56:00+02:00,MOBILE
ak4s84,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-28T08:03:00+02:00,2015-06-28T08:03:00+02:00,MOBILE
nxxxzi,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-28T08:01:00+02:00,2015-06-28T08:01:00+02:00,MOBILE
tpif79,Straßenbeleuchtung,"Reichardtstraße 22, 76227 Karlsruhe, Deutschland",Behoben,2015-06-27T22:01:00+02:00,2015-07-06T13:57:00+02:00,MOBILE
qfmcct,Ampel für Kraftfahrzeuge,"Rheinbrückenstraße, 76187 Karlsruhe, Deutschland",Behoben,2015-06-27T20:00:00+02:00,2015-06-29T08:23:00+02:00,MOBILE
soayjr,Verunreinigungen,"Treitschkestraße 2, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-27T17:30:00+02:00,2015-06-27T17:30:00+02:00,MOBILE
mj3jjs,Verunreinigungen,"Treitschkestraße 2, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-27T17:26:00+02:00,2015-06-27T17:26:00+02:00,MOBILE
qo78df,Verkehrsverstöße,"Abraham-Lincoln-Allee, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-27T14:33:00+02:00,2015-06-27T14:33:00+02:00,MOBILE
gnsqkn,Verunreinigungen,"Kriegsstraße 222, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-27T13:45:00+02:00,2015-06-27T13:45:00+02:00,MOBILE
djlr1d,Verunreinigungen,"Philipp-Reis-Straße 1, 76137 Karlsruhe, Deutschland",In Arbeit,2015-06-27T11:17:00+02:00,2015-06-29T08:20:00+02:00,MOBILE
af2u8w,KA-Feedback Nutzerumfrage,"Kaiserallee 62, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-06-27T09:58:00+02:00,2015-06-27T09:58:00+02:00,MOBILE
7flwvo,Verkehrsverstöße,"Kaiserallee 80, 76185 Karlsruhe, Deutschland",Behoben,2015-06-27T09:57:00+02:00,2015-07-16T12:04:00+02:00,MOBILE
aeef2i,Gefahrenstellen,"Dea-Scholven-Straße 9, 76187 Karlsruhe, Deutschland",Abgeschlossen,2015-06-27T08:15:00+02:00,2015-07-03T12:36:00+02:00,MOBILE
llxlyo,Verunreinigungen,"Königsberger Straße 13, 76139 Karlsruhe, Deutschland",In Arbeit,2015-06-27T08:04:00+02:00,2015-06-29T08:20:00+02:00,MOBILE
tilvcm,Verkehrsverstöße,"Akademiestraße 7, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-26T21:59:00+02:00,2015-06-26T21:59:00+02:00,MOBILE
fd916q,Gefahrenstellen,"Im Weiherwald, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-06-26T21:24:00+02:00,2015-06-26T21:24:00+02:00,MOBILE
crr73a,Verkehrsverstöße,"Schützenstraße 41, 76137 Karlsruhe, Deutschland",Behoben,2015-06-26T20:07:00+02:00,2015-07-16T12:05:00+02:00,MOBILE
2rxgpv,Verkehrsverstöße,"Kaiserallee 66, 76185 Karlsruhe, Deutschland",Behoben,2015-06-26T19:58:00+02:00,2015-07-16T12:06:00+02:00,MOBILE
jwmdem,Gefahrenstellen,"Schneidemühler Straße 12, 76139 Karlsruhe, Deutschland",Behoben,2015-06-26T18:46:00+02:00,2015-12-15T08:31:00+01:00,MOBILE
ghme4o,Gefahrenstellen,"Schneidemühler Straße 10, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-06-26T18:45:00+02:00,2015-06-26T18:45:00+02:00,MOBILE
xhmscw,Verunreinigungen,"Junkersstraße 2, 76139 Karlsruhe, Deutschland",In Arbeit,2015-06-26T13:13:00+02:00,2015-06-29T08:21:00+02:00,MOBILE
idpa05,Verkehrsverstöße,"Ostendstraße 19, 76131 Karlsruhe, Deutschland",Behoben,2015-06-26T10:41:00+02:00,2015-07-13T09:15:00+02:00,MOBILE
zsiaee,Verkehrsverstöße,"Rheinstraße 16, 76185 Karlsruhe, Deutschland",Behoben,2015-06-26T10:18:00+02:00,2015-07-13T09:16:00+02:00,MOBILE
l0u4fp,Ampeln für Fußgänger oder Radfahrer,"Rheinstraße 18, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-06-26T10:01:00+02:00,2015-06-26T11:28:00+02:00,MOBILE
oihc2s,Ampel für Kraftfahrzeuge,"Rheinstraße 17, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-06-25T14:51:00+02:00,2015-08-12T08:23:00+02:00,MOBILE
pvztlo,Ampeln für Fußgänger oder Radfahrer,"Rheinstraße 25, 76185 Karlsruhe, Deutschland",Behoben,2015-06-25T14:47:00+02:00,2015-08-12T08:25:00+02:00,MOBILE
rsyxbl,Beschilderung,"Beiertheimer Allee 56, 76137 Karlsruhe, Deutschland",Behoben,2015-06-25T12:31:00+02:00,2015-08-03T11:07:00+02:00,MOBILE
eijnfe,Verunreinigungen,"Neureuter Hauptstraße 8, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-25T10:14:00+02:00,2015-06-25T10:14:00+02:00,MOBILE
i56fcc,Gefahrenstellen,"Landgrabenstraße 70, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-25T06:49:00+02:00,2015-06-25T06:49:00+02:00,MOBILE
flszv2,Verkehrsverstöße,"Landgrabenstraße 59, 76135 Karlsruhe, Deutschland",Behoben,2015-06-25T06:48:00+02:00,2015-06-25T10:41:00+02:00,MOBILE
jupebr,Verkehrsverstöße,"Amalienbadstraße 24, 76227 Karlsruhe, Deutschland",Behoben,2015-06-24T23:51:00+02:00,2015-06-25T10:44:00+02:00,MOBILE
fqgole,Gefahrenstellen,"Winkler-Dentz-Straße 7, 76229 Karlsruhe, Deutschland",Eingetroffen,2015-06-24T21:20:00+02:00,2015-07-02T08:50:00+02:00,MOBILE
qgekeh,Verunreinigungen,"Kaiserstraße 134, 76133 Karlsruhe, Deutschland",Behoben,2015-06-24T19:22:00+02:00,2015-07-13T09:09:00+02:00,MOBILE
ewpack,Verkehrsverstöße,"Rheinstraße 16, 76185 Karlsruhe, Deutschland",Behoben,2015-06-24T17:40:00+02:00,2015-06-25T10:52:00+02:00,MOBILE
oqnlyp,Verkehrsverstöße,"Rheinstraße 22, 76185 Karlsruhe, Deutschland",Behoben,2015-06-24T16:34:00+02:00,2015-07-13T09:11:00+02:00,MOBILE
xxgxoc,Ampeln für Fußgänger oder Radfahrer,"Nuitsstraße 3, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-06-24T16:32:00+02:00,2015-06-25T08:30:00+02:00,MOBILE
ywwpga,Verkehrsverstöße,"Nuitsstraße 6, 76185 Karlsruhe, Deutschland",Behoben,2015-06-24T16:31:00+02:00,2015-06-25T10:56:00+02:00,MOBILE
6jhvt6,Straßenbeleuchtung,"Karpatenstraße 12, 76227 Karlsruhe, Deutschland",Behoben,2015-06-24T16:27:00+02:00,2015-06-26T07:07:00+02:00,MOBILE
23kojm,Straßenbeleuchtung,"Karpatenstraße 2, 76227 Karlsruhe, Deutschland",Behoben,2015-06-24T16:27:00+02:00,2015-06-26T07:07:00+02:00,MOBILE
yacpmf,Verunreinigungen,"Edelbergstraße 33A, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-06-24T15:51:00+02:00,2015-06-24T15:51:00+02:00,MOBILE
tmc1ta,Verkehrsverstöße,"Steinhäuserstraße 21, 76135 Karlsruhe, Deutschland",Abgeschlossen,2015-06-24T11:31:00+02:00,2015-06-24T11:48:00+02:00,MOBILE
pjwqok,Verunreinigungen,"Engesserstraße 9, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-24T11:19:00+02:00,2015-06-24T11:19:00+02:00,MOBILE
o5magd,Verunreinigungen,"Sophienstraße 83A, 76135 Karlsruhe, Deutschland",Behoben,2015-06-24T11:03:00+02:00,2015-07-13T09:13:00+02:00,MOBILE
2hunee,Verunreinigungen,"Haid-und-Neu-Straße 68, 76131 Karlsruhe, Deutschland",In Arbeit,2015-06-24T10:11:00+02:00,2015-06-24T11:25:00+02:00,MOBILE
1b4jl0,KA-Feedback Nutzerumfrage,"Rebbergweg 12, 76229 Karlsruhe, Deutschland",Eingetroffen,2015-06-24T09:56:00+02:00,2015-06-24T09:56:00+02:00,MOBILE
7biim4,Gefahrenstellen,"B10, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-06-24T09:54:00+02:00,2015-06-24T09:54:00+02:00,MOBILE
oddg1l,Gefahrenstellen,"Karl-Wilhelm-Straße 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-23T21:07:00+02:00,2015-06-23T21:07:00+02:00,MOBILE
wtflon,Beschilderung,"Tennesseeallee 4, 76149 Karlsruhe, Deutschland",Behoben,2015-06-23T19:55:00+02:00,2015-08-31T10:52:00+02:00,MOBILE
ur78z1,Verkehrsverstöße,"Ritterstraße 28, 76137 Karlsruhe, Deutschland",Behoben,2015-06-23T14:55:00+02:00,2015-06-25T11:01:00+02:00,MOBILE
tstp8x,Beschilderung,"Rußweg, 76227 Karlsruhe, Deutschland",Behoben,2015-06-23T12:45:00+02:00,2015-06-25T17:58:00+02:00,MOBILE
ioxyvp,Gefahrenstellen,"Hagsfelder Allee, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-23T09:11:00+02:00,2015-06-23T09:11:00+02:00,MOBILE
s1emv8,Verunreinigungen,"Am Mühlburger Bahnhof 18, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-06-22T18:57:00+02:00,2015-06-22T18:57:00+02:00,MOBILE
agaszy,Verunreinigungen,"Brieger Straße 2, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-06-22T17:36:00+02:00,2015-06-22T17:36:00+02:00,MOBILE
m8il5c,Gefahrenstellen,"Rüsterweg 21, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T21:33:00+02:00,2015-06-21T21:33:00+02:00,MOBILE
o1zyik,Verunreinigungen,"Obermühlweg, 76229 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T18:23:00+02:00,2015-06-21T18:23:00+02:00,MOBILE
4hmpjh,Straßenbeleuchtung,"Schloßplatz 12, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-06-21T18:05:00+02:00,2015-06-22T06:29:00+02:00,MOBILE
d9q0ay,KA-Feedback Nutzerumfrage,"Schloßplatz 12, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T18:04:00+02:00,2015-06-21T18:04:00+02:00,MOBILE
sepmf3,KA-Feedback Nutzerumfrage,"Schloßplatz 12, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T18:04:00+02:00,2015-06-21T18:04:00+02:00,MOBILE
d9ltyk,Gefahrenstellen,"Rüppurrer Straße 94, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T18:03:00+02:00,2015-06-21T18:03:00+02:00,MOBILE
dghxpb,Verkehrsverstöße,"Karlstraße 82, 76137 Karlsruhe, Deutschland",Behoben,2015-06-21T16:40:00+02:00,2015-06-25T11:09:00+02:00,MOBILE
6nvqhc,Verunreinigungen,"Wiesenstraße, 76228 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T14:35:00+02:00,2015-06-21T14:35:00+02:00,MOBILE
3b9zue,Ampeln für Fußgänger oder Radfahrer,"Honsellstraße 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-06-21T13:49:00+02:00,2015-07-01T11:27:00+02:00,MOBILE
yl4afw,Gefahrenstellen,"Breslauer Straße 52D, 76139 Karlsruhe, Deutschland",Behoben,2015-06-21T12:25:00+02:00,2015-12-15T08:30:00+01:00,MOBILE
ixkvsx,Verunreinigungen,"Pulverhausstraße, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-21T10:26:00+02:00,2015-06-21T10:26:00+02:00,MOBILE
6trx84,Verunreinigungen,"Rintheimer Hauptstraße 170, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-20T22:40:00+02:00,2015-06-20T22:40:00+02:00,MOBILE
mmfhqs,Verkehrsverstöße,"Karl-Martin-Graff-Straße 21, 76229 Karlsruhe, Deutschland",Behoben,2015-06-20T22:31:00+02:00,2015-06-25T11:11:00+02:00,MOBILE
3z0pfj,Straßenbeleuchtung,"Niddastraße 25, 76229 Karlsruhe, Deutschland",Behoben,2015-06-20T22:26:00+02:00,2015-06-24T11:35:00+02:00,MOBILE
jkp989,Gefahrenstellen,"Schloßplatz 10-12, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-20T21:53:00+02:00,2015-06-20T21:53:00+02:00,MOBILE
glcxbh,Gefahrenstellen,"Schloßplatz 10-12, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-20T21:53:00+02:00,2015-06-20T21:53:00+02:00,MOBILE
axipys,Verunreinigungen,"Ziegelstraße 3, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-06-20T11:59:00+02:00,2015-06-20T11:59:00+02:00,MOBILE
tvl7cd,Straßenbeleuchtung,"Philipp-Reis-Straße, 76137 Karlsruhe, Deutschland",Behoben,2015-06-19T21:27:00+02:00,2015-06-22T06:28:00+02:00,MOBILE
pzgf4j,Verunreinigungen,"Unnamed Road, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-19T15:56:00+02:00,2015-06-19T15:56:00+02:00,MOBILE
wieqsw,Verkehrsverstöße,"Seegasse 20, 76228 Karlsruhe, Deutschland",Behoben,2015-06-19T15:08:00+02:00,2015-07-13T10:31:00+02:00,MOBILE
fjb5el,Ampeln für Fußgänger oder Radfahrer,"Tiefentalstraße 102, 76228 Karlsruhe, Deutschland",Abgeschlossen,2015-06-19T15:04:00+02:00,2015-06-23T17:25:00+02:00,MOBILE
myedjm,Gefahrenstellen,"Hagsfelder Allee, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-19T14:50:00+02:00,2015-06-19T14:50:00+02:00,MOBILE
vqtjeo,Gefahrenstellen,"Wilhelm-Hausenstein-Allee 14, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-06-19T13:51:00+02:00,2015-06-19T13:51:00+02:00,MOBILE
z6ooyt,Gefahrenstellen,"Kaiserstraße 223, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-19T12:56:00+02:00,2015-06-19T12:56:00+02:00,MOBILE
vmzhm9,Straßenbeleuchtung,"Seldeneckstraße 33, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-06-19T00:15:00+02:00,2015-06-23T06:49:00+02:00,MOBILE
fud49m,Straßenbeleuchtung,"Ludwig-Marum-Straße 31, 76185 Karlsruhe, Deutschland",Behoben,2015-06-19T00:13:00+02:00,2015-06-23T07:32:00+02:00,MOBILE
mcphkj,Straßenbeleuchtung,"Bannwaldallee 100, 76135 Karlsruhe, Deutschland",Behoben,2015-06-18T23:17:00+02:00,2015-06-23T07:36:00+02:00,MOBILE
9jrnqt,Verunreinigungen,"Bannwaldallee 120, 76135 Karlsruhe, Deutschland",Behoben,2015-06-18T23:12:00+02:00,2015-08-03T10:56:00+02:00,MOBILE
fgnahc,Verunreinigungen,"Auf den Lohn 8, 76227 Karlsruhe, Deutschland",In Arbeit,2015-06-18T21:56:00+02:00,2015-06-19T10:28:00+02:00,MOBILE
yxh8y4,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",In Arbeit,2015-06-18T20:17:00+02:00,2015-06-19T08:00:00+02:00,MOBILE
dxs0rv,Verkehrsverstöße,"Hertzstraße 3, 76187 Karlsruhe, Deutschland",Behoben,2015-06-18T17:19:00+02:00,2015-06-19T07:33:00+02:00,MOBILE
3ixtro,Beschilderung,"Rechts der Alb 27A, 76199 Karlsruhe, Deutschland",In Arbeit,2015-06-18T16:55:00+02:00,2015-06-19T08:36:00+02:00,MOBILE
oa67qz,Gefahrenstellen,"Moltkestraße 30, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-18T10:24:00+02:00,2015-06-18T10:24:00+02:00,MOBILE
gfashh,Gefahrenstellen,"Kentuckyallee 58, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-18T10:14:00+02:00,2015-06-18T10:14:00+02:00,MOBILE
unlp69,Straßenbeleuchtung,"Ernst-Barlach-Straße 20, 76227 Karlsruhe, Deutschland",Behoben,2015-06-18T08:49:00+02:00,2015-06-22T07:44:00+02:00,MOBILE
ef6oy1,Verkehrsverstöße,"Daxlander Straße 5, 76185 Karlsruhe, Deutschland",Behoben,2015-06-18T07:11:00+02:00,2016-01-22T21:17:00+01:00,MOBILE
9tgiu5,Verunreinigungen,"Pfarrer-Blink-Straße 33, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-06-18T06:32:00+02:00,2015-06-18T06:32:00+02:00,MOBILE
scvbti,Gefahrenstellen,"Schloßbezirk 3, 76131 Karlsruhe, Deutschland",In Arbeit,2015-06-18T00:35:00+02:00,2015-06-29T12:10:00+02:00,MOBILE
68bjl5,Straßenbeleuchtung,"Spielberger Straße 31, 76199 Karlsruhe, Deutschland",Behoben,2015-06-17T23:01:00+02:00,2015-06-22T07:43:00+02:00,MOBILE
nysjf3,Verkehrsverstöße,"Reinhold-Frank-Straße 59, 76133 Karlsruhe, Deutschland",Behoben,2015-06-17T20:15:00+02:00,2015-06-19T21:17:00+02:00,MOBILE
cez05e,Gefahrenstellen,"Humboldtstraße 16, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T19:42:00+02:00,2015-06-17T19:42:00+02:00,MOBILE
f1yvfs,Verunreinigungen,"Tullastraße 71, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T19:39:00+02:00,2015-06-17T19:39:00+02:00,MOBILE
dtcmzr,KA-Feedback Nutzerumfrage,"Karlstraße 36, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T18:56:00+02:00,2015-06-17T18:56:00+02:00,MOBILE
1efxbk,Verunreinigungen,"Elfmorgenbruchstraße, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T17:35:00+02:00,2015-06-17T17:35:00+02:00,MOBILE
dpmumz,Gefahrenstellen,"Bocksdornweg, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T16:56:00+02:00,2015-06-17T16:56:00+02:00,MOBILE
ums39w,Verunreinigungen,"Zeppelinstraße 8, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T15:03:00+02:00,2015-06-17T15:03:00+02:00,MOBILE
yvathm,Verunreinigungen,"Zeppelinstraße 8, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T15:03:00+02:00,2015-06-17T15:03:00+02:00,MOBILE
6qf8d8,Verunreinigungen,"Schenkenburgstraße 11, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-17T13:18:00+02:00,2015-06-17T13:18:00+02:00,MOBILE
lqpybo,Straßenbeleuchtung,"Nachtigallenweg 8, 76149 Karlsruhe, Deutschland",Abgeschlossen,2015-06-17T11:03:00+02:00,2015-06-17T11:18:00+02:00,MOBILE
aprk1y,Straßenbeleuchtung,"Nachtigallenweg 8, 76149 Karlsruhe, Deutschland",Abgeschlossen,2015-06-17T11:03:00+02:00,2015-06-17T11:18:00+02:00,MOBILE
zykzof,Verunreinigungen,"Beethovenstraße 11, 76133 Karlsruhe, Deutschland",Behoben,2015-06-17T09:39:00+02:00,2015-06-19T07:42:00+02:00,MOBILE
crx6fe,Verunreinigungen,"Rudolfstraße 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T21:38:00+02:00,2015-06-16T21:38:00+02:00,MOBILE
nrns8d,Beschilderung,"Herdweg, 76139 Karlsruhe, Deutschland",In Arbeit,2015-06-16T20:24:00+02:00,2015-06-19T07:43:00+02:00,MOBILE
qvb0z1,KA-Feedback Nutzerumfrage,"Jordanstraße 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T19:57:00+02:00,2015-06-16T19:57:00+02:00,MOBILE
irelih,KA-Feedback Nutzerumfrage,"Jordanstraße 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T19:40:00+02:00,2015-06-16T19:40:00+02:00,MOBILE
pcatcg,KA-Feedback Nutzerumfrage,"Jordanstraße 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T19:40:00+02:00,2015-06-16T19:40:00+02:00,MOBILE
laa3x0,KA-Feedback Nutzerumfrage,"Jollystraße 31, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T18:50:00+02:00,2015-06-16T18:50:00+02:00,MOBILE
2yze6i,Gefahrenstellen,"Jollystraße 31, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T18:44:00+02:00,2015-06-16T18:44:00+02:00,MOBILE
syou1n,Verunreinigungen,"B3, 76229 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T18:23:00+02:00,2015-06-16T18:23:00+02:00,MOBILE
tjkzdp,Verunreinigungen,"Pforzheimer Straße 42, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T17:55:00+02:00,2015-06-16T17:55:00+02:00,MOBILE
vrpb4m,KA-Feedback Nutzerumfrage,"Spielberger Straße 29, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T17:12:00+02:00,2015-06-16T17:12:00+02:00,MOBILE
vv0saa,KA-Feedback Nutzerumfrage,"Spielberger Straße 29, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T17:12:00+02:00,2015-06-16T17:12:00+02:00,MOBILE
uxot6r,KA-Feedback Nutzerumfrage,"Spielberger Straße 29, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T17:06:00+02:00,2015-06-16T17:06:00+02:00,MOBILE
pg4rby,Gefahrenstellen,"Ettlinger Straße 37, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T14:10:00+02:00,2015-06-16T14:10:00+02:00,MOBILE
dbqhcd,Straßenbeleuchtung,"Ludwig-Erhard-Allee 8-10, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-06-16T13:32:00+02:00,2015-06-16T13:45:00+02:00,MOBILE
iuoske,Verunreinigungen,"Allmendstraße 18, 76199 Karlsruhe, Deutschland",Behoben,2015-06-16T13:20:00+02:00,2015-07-02T10:21:00+02:00,MOBILE
tlns6k,Gefahrenstellen,"Otto-Sachs-Straße 1-3, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T11:52:00+02:00,2015-07-02T10:05:00+02:00,MOBILE
185yfa,Gefahrenstellen,"Wolfgang-Gaede-Straße, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T09:25:00+02:00,2015-06-16T09:25:00+02:00,MOBILE
ueogbk,Verunreinigungen,"Pulverhausstraße, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-06-16T08:35:00+02:00,2015-06-16T08:35:00+02:00,MOBILE
