Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
r1mb70,KA-Feedback Nutzerumfrage,"Alte Rathausstraße 15, 76467 Bietigheim",Eingetroffen,2014-03-15T21:05:00+01:00,2014-03-15T21:05:00+01:00,MOBILE
vxxnjx,Gefahrenstellen,"Hauptbahnstraße 1, 76227 Karlsruhe",Eingetroffen,2014-03-15T16:09:00+01:00,2014-03-16T11:34:00+01:00,MOBILE
hw1tmg,Gefahrenstellen,"Seewiesenäckerweg 48, 76199 Karlsruhe",Eingetroffen,2014-03-15T15:45:00+01:00,2014-03-15T15:45:00+01:00,MOBILE
mng7rm,Verkehrsverstöße,"Seewiesenäckerweg 48, 76199 Karlsruhe",Abgeschlossen,2014-03-15T15:39:00+01:00,2014-03-15T15:39:00+01:00,MOBILE
vb4rzt,KA-Feedback Nutzerumfrage,"Seewiesenäckerweg 46, 76199 Karlsruhe",Eingetroffen,2014-03-15T15:38:00+01:00,2014-03-15T15:38:00+01:00,MOBILE
iraswb,Ampeln für Fußgänger oder Radfahrer,"Karlstraße 69, 76137 Karlsruhe",Behoben,2014-03-15T11:05:00+01:00,2014-03-15T11:05:00+01:00,MOBILE
sv1ham,Verkehrsverstöße,"Haid-und-Neu-Straße 16, 76131 Karlsruhe",Behoben,2014-03-14T22:15:00+01:00,2014-03-14T22:15:00+01:00,MOBILE
symio8,Verunreinigungen,"Auf den Lohn 7, 76227 Karlsruhe",Behoben,2014-03-14T20:55:00+01:00,2014-03-14T20:55:00+01:00,MOBILE
t4awy3,Gefahrenstellen,"Lessingstraße 78, 76135 Karlsruhe",Eingetroffen,2014-03-14T20:36:00+01:00,2014-03-14T20:36:00+01:00,MOBILE
aynxgf,Straßenbeleuchtung,"B36, 76189 Karlsruhe",Behoben,2014-03-14T19:48:00+01:00,2014-03-14T19:48:00+01:00,MOBILE
rlajhv,Verkehrsverstöße,"Rahel-Straus-Straße, 76137 Karlsruhe",Behoben,2014-03-14T18:15:00+01:00,2014-03-14T18:15:00+01:00,MOBILE
orhtvt,Gefahrenstellen,"Adenauerring, 76133 Karlsruhe",Eingetroffen,2014-03-14T18:10:00+01:00,2014-03-14T18:10:00+01:00,MOBILE
mmuxpl,KA-Feedback Nutzerumfrage,"Kaiserstraße 1, 76131 Karlsruhe",Eingetroffen,2014-03-13T23:36:00+01:00,2014-03-13T23:36:00+01:00,MOBILE
mbawja,Verkehrsverstöße,"Kaiserstraße 1, 76131 Karlsruhe",Behoben,2014-03-13T23:34:00+01:00,2014-03-13T23:34:00+01:00,MOBILE
vkz9gu,KA-Feedback Nutzerumfrage,"Essenweinstraße 36, 76131 Karlsruhe",Eingetroffen,2014-03-13T20:50:00+01:00,2014-03-13T20:50:00+01:00,MOBILE
mc59me,KA-Feedback Nutzerumfrage,"Gebhardstraße 16, 76137 Karlsruhe",Eingetroffen,2014-03-13T19:14:00+01:00,2014-03-13T19:14:00+01:00,MOBILE
69sdoj,Verkehrsverstöße,"Kriegsstraße, 76133 Karlsruhe",Abgeschlossen,2014-03-13T17:52:00+01:00,2014-03-13T17:52:00+01:00,MOBILE
5nfbxw,Beschilderung,"B10, 76187 Karlsruhe",Behoben,2014-03-13T17:17:00+01:00,2014-03-13T17:17:00+01:00,MOBILE
mjng8d,Verunreinigungen,"Erzbergerstraße 84, 76133 Karlsruhe",Behoben,2014-03-13T11:37:00+01:00,2014-03-13T11:37:00+01:00,MOBILE
amc8tf,Verunreinigungen,"Rheinbrückenstraße, 76187 Karlsruhe",Behoben,2014-03-13T09:06:00+01:00,2014-03-13T09:06:00+01:00,MOBILE
gl6djf,Straßenbeleuchtung,"Edeltrud-Tunnel, 76135 Karlsruhe",Behoben,2014-03-12T21:59:00+01:00,2014-03-12T21:59:00+01:00,MOBILE
nfxi0z,Verunreinigungen,"Erzbergerstraße 84, 76133 Karlsruhe",Behoben,2014-03-12T20:38:00+01:00,2014-03-12T20:38:00+01:00,MOBILE
jh7rew,Beschilderung,"Durlacher Allee 107, 76137 Karlsruhe",Behoben,2014-03-12T19:43:00+01:00,2014-03-12T19:43:00+01:00,MOBILE
hyqavp,Verunreinigungen,"Ostendstraße 19, 76131 Karlsruhe",Behoben,2014-03-12T19:01:00+01:00,2014-03-12T19:01:00+01:00,MOBILE
gpaghm,Verkehrsverstöße,"Ostendstraße 12, 76131 Karlsruhe",Behoben,2014-03-12T18:59:00+01:00,2014-03-12T18:59:00+01:00,MOBILE
p1y99j,Gefahrenstellen,"Kaiserstraße 223, 76133 Karlsruhe",Eingetroffen,2014-03-12T15:30:00+01:00,2014-03-12T15:30:00+01:00,MOBILE
pawz5b,Gefahrenstellen,"Kaiserstraße 223-225, 76133 Karlsruhe",Eingetroffen,2014-03-12T15:28:00+01:00,2014-03-12T15:28:00+01:00,MOBILE
wrvcpe,Beschilderung,"Dea-Scholven-Straße 9, 76187 Karlsruhe",Behoben,2014-03-12T13:58:00+01:00,2014-03-12T13:58:00+01:00,MOBILE
qb4iyv,Verunreinigungen,"Fiduciastraße 2, 76227 Karlsruhe",Abgeschlossen,2014-03-12T10:17:00+01:00,2014-03-12T10:17:00+01:00,MOBILE
dnlzbg,Verunreinigungen,"E35, 76137 Karlsruhe",Behoben,2014-03-12T08:03:00+01:00,2014-03-12T08:03:00+01:00,MOBILE
2rrshu,Gefahrenstellen,"Landgrabenstraße 3, 76135 Karlsruhe",Eingetroffen,2014-03-11T21:28:00+01:00,2014-03-11T21:28:00+01:00,MOBILE
f63ny2,Beschilderung,"Sanddornweg 2, 76149 Karlsruhe",Behoben,2014-03-11T17:42:00+01:00,2014-03-11T17:42:00+01:00,MOBILE
gplfvt,Gefahrenstellen,"Rathausgasse 3, 76229 Karlsruhe",Eingetroffen,2014-03-11T10:01:00+01:00,2014-03-11T10:01:00+01:00,MOBILE
zxjovb,Beschilderung,"Weiherfeldstraße, 76137 Karlsruhe",Behoben,2014-03-11T10:00:00+01:00,2014-03-11T10:00:00+01:00,MOBILE
zhpops,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe",Behoben,2014-03-11T07:51:00+01:00,2014-03-11T07:51:00+01:00,MOBILE
i60c6d,Gefahrenstellen,"Westmarkstraße 13, 76227 Karlsruhe",Eingetroffen,2014-03-10T23:47:00+01:00,2014-03-10T23:47:00+01:00,MOBILE
6p5j45,Verkehrsverstöße,"Bergbahnstraße 1, 76227 Karlsruhe",Behoben,2014-03-10T19:57:00+01:00,2014-03-10T19:57:00+01:00,MOBILE
xjmlor,Verunreinigungen,"Schloßbezirk 3, 76131 Karlsruhe",Behoben,2014-03-10T16:12:00+01:00,2014-03-10T16:12:00+01:00,MOBILE
lpolb4,Verkehrsverstöße,"Sophienstraße 82-84, 76135 Karlsruhe",Behoben,2014-03-10T16:06:00+01:00,2014-03-10T16:06:00+01:00,MOBILE
93kycd,Verunreinigungen,"Kaiserslauterner Straße, 76149 Karlsruhe",Behoben,2014-03-10T14:32:00+01:00,2014-03-10T14:32:00+01:00,MOBILE
khch6b,Gefahrenstellen,"Werftstraße 2, 76189 Karlsruhe",Eingetroffen,2014-03-10T13:45:00+01:00,2014-03-10T13:45:00+01:00,MOBILE
cs0ivf,Gefahrenstellen,"Werftstraße 2, 76189 Karlsruhe",Eingetroffen,2014-03-10T13:45:00+01:00,2014-03-10T13:45:00+01:00,MOBILE
gybbzp,Verunreinigungen,"Essenweinstraße 4, 76131 Karlsruhe",Behoben,2014-03-10T10:15:00+01:00,2014-03-10T10:15:00+01:00,MOBILE
llhuav,Beschilderung,"Enzstraße 31, 76199 Karlsruhe",Behoben,2014-03-10T08:02:00+01:00,2014-03-10T08:02:00+01:00,MOBILE
l0ov6o,KA-Feedback Nutzerumfrage,"Lachnerstraße 11, 76131 Karlsruhe",Eingetroffen,2014-03-09T22:28:00+01:00,2014-03-09T22:28:00+01:00,MOBILE
njhqis,Verunreinigungen,"Damaschkestraße 79, 76133 Karlsruhe",Behoben,2014-03-09T21:15:00+01:00,2014-03-09T21:15:00+01:00,MOBILE
4vfaus,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe",Behoben,2014-03-09T17:53:00+01:00,2014-03-11T22:45:00+01:00,MOBILE
u4t925,Straßenbeleuchtung,"Bannwaldallee 88, 76135 Karlsruhe",Behoben,2014-03-09T17:47:00+01:00,2014-03-09T17:47:00+01:00,MOBILE
sv3zop,Verunreinigungen,"Philipp-Reis-Straße 2, 76137 Karlsruhe",Behoben,2014-03-09T15:15:00+01:00,2014-03-09T15:15:00+01:00,MOBILE
i2jg2w,Verkehrsverstöße,"Sophienstraße 64, 76133 Karlsruhe",Behoben,2014-03-09T14:43:00+01:00,2014-03-09T14:43:00+01:00,MOBILE
c9kuwo,Verunreinigungen,"Rotteckstraße 2, 76137 Karlsruhe",Behoben,2014-03-09T14:01:00+01:00,2014-12-22T11:50:00+01:00,MOBILE
vblqwe,Verunreinigungen,"Damaschkestraße 122, 76133 Karlsruhe",Behoben,2014-03-09T11:18:00+01:00,2014-03-09T11:18:00+01:00,MOBILE
m3vxj9,Verunreinigungen,"Adenauerring 2, 76131 Karlsruhe",Behoben,2014-03-08T19:46:00+01:00,2014-03-08T19:46:00+01:00,MOBILE
nesklo,Verunreinigungen,"Rahel-Straus-Straße, 76137 Karlsruhe",Behoben,2014-03-08T18:20:00+01:00,2014-03-08T18:20:00+01:00,MOBILE
4zftqe,KA-Feedback Nutzerumfrage,"Adlerstraße 36, 76133 Karlsruhe",Eingetroffen,2014-03-08T17:04:00+01:00,2014-03-08T17:04:00+01:00,MOBILE
9cvayd,Beschilderung,"Rheinstraße 91, 76185 Karlsruhe",Behoben,2014-03-08T16:31:00+01:00,2014-03-08T16:31:00+01:00,MOBILE
xd5gow,Beschilderung,"Knielingen Siemens, 76187 Karlsruhe",In Arbeit,2014-03-08T16:21:00+01:00,2014-03-08T16:21:00+01:00,MOBILE
l3b9dh,Verunreinigungen,"Ludwig-Erhard-Allee 20, 76131 Karlsruhe",Behoben,2014-03-08T16:13:00+01:00,2014-03-08T16:13:00+01:00,MOBILE
rh35c6,Verkehrsverstöße,"Seldeneckstraße 44, 76185 Karlsruhe",Behoben,2014-03-08T11:48:00+01:00,2014-03-08T11:48:00+01:00,MOBILE
qmoahe,Straßenbeleuchtung,"Karlstraße 8, 76133 Karlsruhe",Behoben,2014-03-07T21:33:00+01:00,2014-03-07T21:33:00+01:00,MOBILE
c40d9a,Verunreinigungen,"Krokusweg 21, 76199 Karlsruhe",Behoben,2014-03-07T17:28:00+01:00,2014-03-07T17:28:00+01:00,MOBILE
hmfepv,Verunreinigungen,"Kapellenstraße 34, 76131 Karlsruhe",Behoben,2014-03-07T15:21:00+01:00,2014-03-07T15:21:00+01:00,MOBILE
6ad433,Verunreinigungen,"Durmersheimer Straße 6A, 76185 Karlsruhe",Behoben,2014-03-07T14:18:00+01:00,2014-03-07T14:18:00+01:00,MOBILE
cpaypr,Ampel für Kraftfahrzeuge,"Nürnberger Straße 1, 76199 Karlsruhe",Behoben,2014-03-07T10:57:00+01:00,2014-03-07T10:57:00+01:00,MOBILE
g7krqk,Ampel für Kraftfahrzeuge,"Rüppurrer Straße 1, 76137 Karlsruhe",Abgeschlossen,2014-03-07T10:25:00+01:00,2014-03-07T10:25:00+01:00,MOBILE
oocmrh,KA-Feedback Nutzerumfrage,"Bellheimer Straße 3, 76187 Karlsruhe",Eingetroffen,2014-03-06T20:46:00+01:00,2014-03-06T20:46:00+01:00,MOBILE
u4m3wr,Beschilderung,"Durmersheimer Straße 49, 76185 Karlsruhe",Behoben,2014-03-06T17:55:00+01:00,2014-03-06T17:55:00+01:00,MOBILE
gw0zrd,Verunreinigungen,"B3, 76227 Karlsruhe",Behoben,2014-03-06T17:36:00+01:00,2014-03-06T17:36:00+01:00,MOBILE
t1zvqs,Verunreinigungen,"Am Wetterbach 45, 76228 Karlsruhe",Abgeschlossen,2014-03-06T14:14:00+01:00,2014-03-06T14:14:00+01:00,MOBILE
fmmo60,Gefahrenstellen,"Kehler Straße 8, 76199 Karlsruhe",Eingetroffen,2014-03-06T13:02:00+01:00,2014-03-06T13:02:00+01:00,MOBILE
2qcile,Verunreinigungen,"Willy-Andreas-Allee 7, 76131 Karlsruhe",Behoben,2014-03-06T09:56:00+01:00,2014-03-06T09:56:00+01:00,MOBILE
o7fkrr,Ampel für Kraftfahrzeuge,"Siemensallee 61, 76185 Karlsruhe",Abgeschlossen,2014-03-06T08:36:00+01:00,2014-03-06T08:36:00+01:00,MOBILE
hhtrhk,Gefahrenstellen,"Reichenbachstraße 4, 76227 Karlsruhe",Behoben,2014-03-06T07:22:00+01:00,2014-03-06T07:22:00+01:00,MOBILE
lsh0kx,Verunreinigungen,"B36, 76185 Karlsruhe",Behoben,2014-03-05T22:57:00+01:00,2014-03-05T22:57:00+01:00,MOBILE
tmafhr,Verunreinigungen,"Auf den Lohn 1, 76227 Karlsruhe",Behoben,2014-03-05T16:44:00+01:00,2014-12-22T11:51:00+01:00,MOBILE
7ql0a9,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2014-03-05T16:41:00+01:00,2014-03-05T16:41:00+01:00,MOBILE
hnszqg,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2014-03-05T16:39:00+01:00,2014-03-05T16:39:00+01:00,MOBILE
37fsfn,Gefahrenstellen,"Ernst-Friedrich-Straße 7, 76227 Karlsruhe",Eingetroffen,2014-03-05T11:43:00+01:00,2014-03-05T11:43:00+01:00,MOBILE
0g0071,Verunreinigungen,"Waldhornstraße 61, 76131 Karlsruhe",Behoben,2014-03-05T11:09:00+01:00,2014-03-05T11:09:00+01:00,MOBILE
yfxyxq,Verunreinigungen,"Waldhornstraße 55, 76131 Karlsruhe",Behoben,2014-03-05T11:07:00+01:00,2014-03-05T11:07:00+01:00,MOBILE
ec9egi,Verunreinigungen,"Am Sportpark 7, 76131 Karlsruhe",Behoben,2014-03-05T10:14:00+01:00,2014-03-05T10:14:00+01:00,MOBILE
ulfa5q,KA-Feedback Nutzerumfrage,"Durlacher Allee, 76227 Karlsruhe",Eingetroffen,2014-03-05T09:27:00+01:00,2014-03-05T09:27:00+01:00,MOBILE
157xfk,KA-Feedback Nutzerumfrage,"Luise-Riegger-Straße 20, 76137 Karlsruhe",Eingetroffen,2014-03-05T06:50:00+01:00,2014-03-05T06:50:00+01:00,MOBILE
dv6iwh,Verkehrsverstöße,"Lenzstraße 12, 76137 Karlsruhe",Behoben,2014-03-05T06:41:00+01:00,2014-03-05T06:41:00+01:00,MOBILE
glpgkk,KA-Feedback Nutzerumfrage,"Durlacher Straße 16, 76229 Karlsruhe",Eingetroffen,2014-03-04T19:06:00+01:00,2014-03-04T19:06:00+01:00,MOBILE
thqu8v,Verkehrsverstöße,"Durlacher Straße 16, 76229 Karlsruhe",Behoben,2014-03-04T19:03:00+01:00,2014-03-04T19:03:00+01:00,MOBILE
6h7y6k,Verkehrsverstöße,"Durlacher Straße 16, 76229 Karlsruhe",Abgeschlossen,2014-03-04T19:03:00+01:00,2014-03-04T19:03:00+01:00,MOBILE
rxgrgf,Gefahrenstellen,"Im Husarenlager 14, 76187 Karlsruhe",Eingetroffen,2014-03-04T18:42:00+01:00,2014-03-04T18:42:00+01:00,MOBILE
v5k3xz,Verkehrsverstöße,"Heinrich-Köhler-Straße 2, 76187 Karlsruhe",Behoben,2014-03-04T17:36:00+01:00,2014-03-04T17:36:00+01:00,MOBILE
yktd9o,Beschilderung,"Itzsteinstraße 6, 76187 Karlsruhe",In Arbeit,2014-03-04T17:33:00+01:00,2014-03-04T17:33:00+01:00,MOBILE
yyqpea,Ampel für Kraftfahrzeuge,"Michiganstraße 1A, 76149 Karlsruhe",Behoben,2014-03-04T16:53:00+01:00,2014-03-04T16:53:00+01:00,MOBILE
c8kfgd,Gefahrenstellen,"Henriette-Obermüller-Straße 12, 76137 Karlsruhe",Eingetroffen,2014-03-04T07:46:00+01:00,2014-03-04T07:46:00+01:00,MOBILE
puqn2j,KA-Feedback Nutzerumfrage,"Mitteltorstraße 20, 76149 Karlsruhe",Eingetroffen,2014-03-04T06:02:00+01:00,2014-03-04T06:02:00+01:00,MOBILE
wayjin,Verkehrsverstöße,"Alte Friedrichstraße 75, 76149 Karlsruhe",Behoben,2014-03-04T05:59:00+01:00,2014-03-04T05:59:00+01:00,MOBILE
ew5dqs,KA-Feedback Nutzerumfrage,"Hambacher Straße 14, 76187 Karlsruhe",Eingetroffen,2014-03-03T23:09:00+01:00,2014-03-03T23:09:00+01:00,MOBILE
cl24dw,Verunreinigungen,"Bahnhofplatz 1B, 76137 Karlsruhe",Behoben,2014-03-03T21:40:00+01:00,2014-03-03T21:40:00+01:00,MOBILE
tbp7lv,KA-Feedback Nutzerumfrage,"Werderstraße 7, 76137 Karlsruhe",Eingetroffen,2014-03-03T16:27:00+01:00,2014-03-03T16:27:00+01:00,MOBILE
wcocmy,Straßenbeleuchtung,"Weiherstraße 3, 76227 Karlsruhe",Behoben,2014-03-02T20:12:00+01:00,2014-03-02T20:12:00+01:00,MOBILE
qqnloz,Verunreinigungen,"Gritznerstraße 8, 76227 Karlsruhe",Behoben,2014-03-02T18:20:00+01:00,2014-03-02T18:20:00+01:00,MOBILE
7gmyij,Verunreinigungen,"Morgenstraße 12, 76137 Karlsruhe",Behoben,2014-03-02T16:46:00+01:00,2014-03-02T16:46:00+01:00,MOBILE
a1ll0n,KA-Feedback Nutzerumfrage,"Karlstraße 72, 76137 Karlsruhe",Eingetroffen,2014-03-02T16:04:00+01:00,2014-03-02T16:04:00+01:00,MOBILE
dicszk,KA-Feedback Nutzerumfrage,"Wacholderweg 6, 76149 Karlsruhe",Eingetroffen,2014-03-02T05:36:00+01:00,2014-03-02T05:36:00+01:00,MOBILE
lx9l6e,KA-Feedback Nutzerumfrage,"Rahel-Straus-Straße, 76137 Karlsruhe",Eingetroffen,2014-03-02T00:27:00+01:00,2014-03-02T00:27:00+01:00,MOBILE
nlsqnf,Verunreinigungen,"Sternstraße 3, 76185 Karlsruhe",Behoben,2014-03-01T21:03:00+01:00,2014-03-01T21:03:00+01:00,MOBILE
j6djue,Straßenbeleuchtung,"Lameyplatz, 76185 Karlsruhe",Abgeschlossen,2014-03-01T20:53:00+01:00,2014-03-01T20:53:00+01:00,MOBILE
idtvtp,KA-Feedback Nutzerumfrage,"Honsellstraße 1B, 76185 Karlsruhe",Eingetroffen,2014-03-01T20:46:00+01:00,2014-03-01T20:46:00+01:00,MOBILE
cpikbv,Straßenbeleuchtung,"Ahornweg 18, 76185 Karlsruhe",Behoben,2014-03-01T19:51:00+01:00,2014-03-01T19:51:00+01:00,MOBILE
0m7f7k,KA-Feedback Nutzerumfrage,"Rüsterweg 15, 76185 Karlsruhe",Eingetroffen,2014-03-01T19:41:00+01:00,2014-03-01T19:41:00+01:00,MOBILE
tmparu,Straßenbeleuchtung,"Rüsterweg 15, 76185 Karlsruhe",Behoben,2014-03-01T19:40:00+01:00,2014-03-01T19:40:00+01:00,MOBILE
0qygkz,Verunreinigungen,"Ettlinger Allee, 76137 Karlsruhe",Behoben,2014-03-01T17:40:00+01:00,2014-03-01T17:40:00+01:00,MOBILE
nfn8ls,Verunreinigungen,"Killisfeldstraße 19, 76227 Karlsruhe",Behoben,2014-03-01T17:32:00+01:00,2014-03-01T17:32:00+01:00,MOBILE
mrcbtn,Verunreinigungen,"Langenbruchweg, 76137 Karlsruhe",In Arbeit,2014-03-01T17:27:00+01:00,2014-03-01T17:27:00+01:00,MOBILE
v7vxye,Verkehrsverstöße,"Passagehof 12, 76133 Karlsruhe , Baden",Abgeschlossen,2014-03-01T17:17:00+01:00,2014-03-01T17:17:00+01:00,MOBILE
qsewt8,Verkehrsverstöße,"Passagehof 12, 76133 Karlsruhe , Baden",Behoben,2014-03-01T17:17:00+01:00,2014-03-01T17:17:00+01:00,MOBILE
dypgge,Beschilderung,"Kaiserstraße 94, 76133 Karlsruhe",Behoben,2014-03-01T16:27:00+01:00,2014-03-01T16:27:00+01:00,MOBILE
yen6sw,Gefahrenstellen,"Grötzinger Straße 8A, 76227 Karlsruhe",Eingetroffen,2014-03-01T13:06:00+01:00,2014-05-06T09:18:00+02:00,MOBILE
1j8p63,Verunreinigungen,"Pfinzuferweg, 76229 Karlsruhe",Eingetroffen,2014-03-01T11:13:00+01:00,2014-03-01T11:13:00+01:00,MOBILE
etje8m,KA-Feedback Nutzerumfrage,"Bert-Brecht-Straße 70, 76189 Karlsruhe",Eingetroffen,2014-03-01T09:27:00+01:00,2014-03-01T09:27:00+01:00,MOBILE
z0iagi,KA-Feedback Nutzerumfrage,"Dahlienweg 34, 76199 Karlsruhe",Eingetroffen,2014-03-01T08:29:00+01:00,2014-03-01T08:29:00+01:00,MOBILE
nndlgy,KA-Feedback Nutzerumfrage,"Rahel-Straus-Straße, 76137 Karlsruhe",Eingetroffen,2014-02-28T23:30:00+01:00,2014-02-28T23:30:00+01:00,MOBILE
9nfyja,KA-Feedback Nutzerumfrage,"Rahel-Straus-Straße, 76137 Karlsruhe",Eingetroffen,2014-02-28T23:28:00+01:00,2014-02-28T23:28:00+01:00,MOBILE
wj0lgk,KA-Feedback Nutzerumfrage,"Hänferstraße 14, 77815 Bühl",Eingetroffen,2014-02-28T20:49:00+01:00,2014-02-28T20:49:00+01:00,MOBILE
fb0ccl,KA-Feedback Nutzerumfrage,"Georg-Büchner-Straße 6, 76149 Karlsruhe",Eingetroffen,2014-02-28T17:51:00+01:00,2014-02-28T17:51:00+01:00,MOBILE
drlzsr,KA-Feedback Nutzerumfrage,"Maximilianstraße 55, 76751 Jockgrim",Eingetroffen,2014-02-28T17:16:00+01:00,2014-02-28T17:16:00+01:00,MOBILE
knayy7,Gefahrenstellen,"1800 Ellis Street, San Francisco, CA 94115, USA",Abgeschlossen,2014-02-28T17:12:00+01:00,2014-02-28T17:12:00+01:00,MOBILE
nbwc1o,Straßenbeleuchtung,"Dürkheimer Straße 13, 76187 Karlsruhe",Behoben,2014-02-28T17:12:00+01:00,2015-07-23T15:52:00+02:00,MOBILE
dt1zlg,Ampeln für Fußgänger oder Radfahrer,"Haid-und-Neu-Straße 2, 76131 Karlsruhe",Abgeschlossen,2014-02-28T16:40:00+01:00,2014-02-28T16:40:00+01:00,MOBILE
vyrhps,Verunreinigungen,"Kentuckyallee 39, 76149 Karlsruhe",Behoben,2014-02-28T11:41:00+01:00,2014-02-28T11:41:00+01:00,MOBILE
8trymg,Verunreinigungen,"Neubrunnenstraße 1, 76139 Karlsruhe",Behoben,2014-02-28T10:19:00+01:00,2014-02-28T10:19:00+01:00,MOBILE
938rt5,Gefahrenstellen,"Woerishofferstraße 12, 76189 Karlsruhe",Abgeschlossen,2014-02-28T09:52:00+01:00,2014-02-28T09:52:00+01:00,MOBILE
fiiodv,Gefahrenstellen,"Willy-Brandt-Allee, 76131 Karlsruhe",Eingetroffen,2014-02-28T09:40:00+01:00,2014-02-28T09:40:00+01:00,MOBILE
5tlxi7,Verkehrsverstöße,"Palmbacher Straße 1, 76228 Karlsruhe",Behoben,2014-02-28T09:38:00+01:00,2014-02-28T09:38:00+01:00,MOBILE
afvzko,Verkehrsverstöße,"Kleinsteinbacher Straße 19, 76228 Karlsruhe",Behoben,2014-02-28T09:34:00+01:00,2014-02-28T09:34:00+01:00,MOBILE
bb8frn,Verkehrsverstöße,"Werrenstraße 2, 76228 Karlsruhe",Behoben,2014-02-28T09:31:00+01:00,2014-03-04T12:23:00+01:00,MOBILE
xbideu,Beschilderung,"Im Blumenwinkel 42, 76227 Karlsruhe",Behoben,2014-02-27T18:05:00+01:00,2014-02-27T18:05:00+01:00,MOBILE
yjcw9f,Verunreinigungen,"Hammweg 11, 76189 Karlsruhe",Eingetroffen,2014-02-27T17:26:00+01:00,2014-02-27T17:26:00+01:00,MOBILE
tycgdz,Gefahrenstellen,"Blücherstraße 17B, 76185 Karlsruhe",Eingetroffen,2014-02-27T15:54:00+01:00,2016-10-03T03:26:00+02:00,MOBILE
2fguu0,Gefahrenstellen,"Leopoldstraße 24, 76133 Karlsruhe",Eingetroffen,2014-02-27T11:30:00+01:00,2014-02-27T11:30:00+01:00,MOBILE
vvmdag,Verkehrsverstöße,"Werrenstraße 5-7, 76228 Karlsruhe",Behoben,2014-02-27T06:31:00+01:00,2014-02-27T06:31:00+01:00,MOBILE
bprpkl,Verkehrsverstöße,"Moltkestraße 50, 76133 Karlsruhe",Behoben,2014-02-26T21:06:00+01:00,2014-02-26T21:06:00+01:00,MOBILE
ydmmsa,Verunreinigungen,"Jollystraße 11, 76137 Karlsruhe",Behoben,2014-02-26T11:26:00+01:00,2014-02-26T11:26:00+01:00,MOBILE
ob2xea,Verkehrsverstöße,"Jollystraße 1, 76137 Karlsruhe",Behoben,2014-02-26T09:21:00+01:00,2014-02-27T08:51:00+01:00,MOBILE
n9jeek,Verkehrsverstöße,"Kirchfeldstraße 19, 76149 Karlsruhe",Behoben,2014-02-25T18:17:00+01:00,2014-02-25T18:17:00+01:00,MOBILE
8ay8jh,Verkehrsverstöße,"Kirchfeldstraße 19, 76149 Karlsruhe",Behoben,2014-02-25T18:17:00+01:00,2014-02-25T18:17:00+01:00,MOBILE
mftqke,Verkehrsverstöße,"Kirchfeldstraße 14, 76149 Karlsruhe",Abgeschlossen,2014-02-25T18:07:00+01:00,2014-02-25T18:07:00+01:00,MOBILE
jdv81m,Beschilderung,"Alte Weingartener Straße 63, 76227 Karlsruhe",Behoben,2014-02-25T17:43:00+01:00,2014-02-25T17:43:00+01:00,MOBILE
cqqiow,Verunreinigungen,"Kaiserslauterner Straße, 76149 Karlsruhe",Behoben,2014-02-25T15:26:00+01:00,2014-02-25T15:26:00+01:00,MOBILE
zhybbi,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2014-02-25T14:45:00+01:00,2014-02-25T14:45:00+01:00,MOBILE
skml34,Gefahrenstellen,"Ludwig-Erhard-Allee 20, 76131 Karlsruhe",Eingetroffen,2014-02-24T22:09:00+01:00,2014-02-24T22:09:00+01:00,MOBILE
jofgjk,Verkehrsverstöße,"Heinrich-Köhler-Straße 2, 76187 Karlsruhe",Behoben,2014-02-24T18:23:00+01:00,2014-02-24T18:23:00+01:00,MOBILE
sv8f4u,Gefahrenstellen,"Bannwaldallee 64B, 76135 Karlsruhe",Abgeschlossen,2014-02-24T17:40:00+01:00,2014-02-28T10:31:00+01:00,MOBILE
cw1ykj,Gefahrenstellen,"Hermann-Müller-Würtz-Straße 70, 76189 Karlsruhe",Eingetroffen,2014-02-24T16:46:00+01:00,2014-02-24T16:46:00+01:00,MOBILE
lhf42r,Verunreinigungen,"Oberwaldstraße 8, 76227 Karlsruhe",Behoben,2014-02-24T15:34:00+01:00,2014-02-24T15:34:00+01:00,MOBILE
2wfsgd,Beschilderung,"Reichenbachstraße 13, 76227 Karlsruhe",Behoben,2014-02-24T15:31:00+01:00,2014-02-24T15:31:00+01:00,MOBILE
bvmlql,Verunreinigungen,"Bernhard-Lichtenberg-Straße 78, 76189 Karlsruhe",Behoben,2014-02-24T15:06:00+01:00,2014-02-24T15:06:00+01:00,MOBILE
m94wub,Verkehrsverstöße,"Sonnenstraße 8, 76185 Karlsruhe",Behoben,2014-02-24T14:54:00+01:00,2014-02-24T14:54:00+01:00,MOBILE
vgny7f,Verkehrsverstöße,"Feldstraße 3, 76185 Karlsruhe",Behoben,2014-02-23T23:37:00+01:00,2014-02-23T23:37:00+01:00,MOBILE
1p4w1a,Verunreinigungen,"Gustav-Schulenburg-Straße 50, 76189 Karlsruhe",Eingetroffen,2014-02-23T21:38:00+01:00,2014-02-23T21:38:00+01:00,MOBILE
