Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
i515l7,Verkehrsverstöße,"Rintheimer Querallee 9, 76131 Karlsruhe, Germany",Behoben,2016-05-21T07:34:00+02:00,2016-05-24T16:06:00+02:00,WEB
ioifoy,Beschilderung,"Brauerstraße 12, 76135 Karlsruhe, Deutschland",Abgeschlossen,2016-05-20T21:56:00+02:00,2016-05-25T07:03:00+02:00,WEB
nnjsce,Beschilderung,"Brauerstraße 25, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-05-20T21:54:00+02:00,2016-05-25T07:00:00+02:00,WEB
ppytdd,Beschilderung,"Südendstraße 51, 76135 Karlsruhe, Deutschland",Behoben,2016-05-20T21:49:00+02:00,2016-06-06T07:44:00+02:00,WEB
0yvikx,Beschilderung,"Wilhelm-Leuschner-Straße 30, 76189 Karlsruhe, Deutschland",Behoben,2016-05-20T21:45:00+02:00,2016-05-31T11:56:00+02:00,WEB
puprdh,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-05-20T20:18:00+02:00,2016-05-20T20:18:00+02:00,WEB
fesecv,Gefahrenstellen,panoramaweg 76187 karlsruhe,Eingetroffen,2016-05-20T20:14:00+02:00,2016-05-20T20:14:00+02:00,WEB
uchjhg,Verkehrsverstöße,"Leopoldstraße 1, 76133 Karlsruhe, Deutschland",Behoben,2016-05-20T19:10:00+02:00,2016-05-24T15:52:00+02:00,MOBILE
oyrmyl,Straßenbeleuchtung,vogesenbrücke,Behoben,2016-05-20T18:27:00+02:00,2016-05-23T15:33:00+02:00,WEB
twazii,Gefahrenstellen,"B36, 76189 Karlsruhe, Germany",Eingetroffen,2016-05-20T16:55:00+02:00,2016-05-20T16:55:00+02:00,WEB
mdx3if,Verunreinigungen,"Elsa-Brändström-Straße 9, 76228 Karlsruhe, Deutschland",Eingetroffen,2016-05-20T14:07:00+02:00,2016-05-20T14:07:00+02:00,WEB
1j6wyh,Beschilderung,"Bienleinstorstraße 2, 76227 Karlsruhe, Deutschland",Behoben,2016-05-20T13:24:00+02:00,2016-06-21T09:42:00+02:00,MOBILE
uxjhnh,Verkehrsverstöße,"Amthausstraße 22, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-20T13:16:00+02:00,2016-05-20T13:16:00+02:00,MOBILE
6iprba,Verkehrsverstöße,"Amthausstraße 22, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-20T13:16:00+02:00,2016-05-20T13:16:00+02:00,MOBILE
tlac5y,Verunreinigungen,"Tullastraße 8, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-05-20T12:05:00+02:00,2016-05-20T18:53:00+02:00,MOBILE
1makas,Verunreinigungen,"Wilhelm-Leuschner-Straße, Karlsruhe, Deutschland",Eingetroffen,2016-05-20T10:50:00+02:00,2016-05-20T13:07:00+02:00,CALL_115
svav67,Ampel für Kraftfahrzeuge,"Buchtzigstraße 1, 76275 Ettlingen, Deutschland",Abgeschlossen,2016-05-20T10:18:00+02:00,2016-05-30T11:34:00+02:00,WEB
nznzyd,Verunreinigungen,"Joachim-Kurzaj-Weg 9, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-05-20T10:01:00+02:00,2016-05-20T10:01:00+02:00,MOBILE
e8fmyo,Verunreinigungen,"Joachim-Kurzaj-Weg 9, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-05-20T09:59:00+02:00,2016-05-20T09:59:00+02:00,MOBILE
uvdjau,Verunreinigungen,"Daxlander Str. 3, 76185 Karlsruhe, Deutschland",Behoben,2016-05-20T08:35:00+02:00,2016-05-31T11:45:00+02:00,MOBILE
wwrkkw,Verkehrsverstöße,76149 karlsruhe ,Behoben,2016-05-20T08:28:00+02:00,2016-05-24T15:49:00+02:00,WEB
x7uxnj,Gefahrenstellen,"Graf-Eberstein-Straße 65, 76199 Karlsruhe, Deutschland",Eingetroffen,2016-05-19T16:38:00+02:00,2016-05-19T16:38:00+02:00,MOBILE
bhzhkq,Gefahrenstellen,"Südl. Uferstraße 5, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-05-19T14:36:00+02:00,2016-05-19T14:36:00+02:00,MOBILE
ic3mdr,Verkehrsverstöße,"Hubertusallee 11, 76135 Karlsruhe, Deutschland",Behoben,2016-05-19T12:45:00+02:00,2016-05-24T16:28:00+02:00,WEB
jfgf6h,Gefahrenstellen,"Bonner Str. 22, 76185 Karlsruhe, Deutschland",Behoben,2016-05-19T09:11:00+02:00,2016-05-20T06:50:00+02:00,WEB
faub8n,KA-Feedback Nutzerumfrage,"Auer Str. 34, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-18T22:51:00+02:00,2016-05-18T22:51:00+02:00,MOBILE
vxwv29,Verunreinigungen,"Elfmorgenbruchstraße, 76139 Karlsruhe, Deutschland",Eingetroffen,2016-05-18T19:24:00+02:00,2016-05-18T19:24:00+02:00,MOBILE
ftd5u5,Verunreinigungen,"Jollystraße 51, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-05-18T16:18:00+02:00,2016-05-18T16:18:00+02:00,MOBILE
gaa7hc,Verkehrsverstöße,,Abgeschlossen,2016-05-18T09:54:00+02:00,2016-05-24T16:31:00+02:00,WEB
fopvfr,Verkehrsverstöße,"Amalienstraße 14A, 76133 Karlsruhe, Deutschland",Behoben,2016-05-18T09:40:00+02:00,2016-05-31T11:55:00+02:00,WEB
ixjtzs,Verunreinigungen,"Schlesier Str. 51B, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-17T18:20:00+02:00,2016-05-17T18:20:00+02:00,MOBILE
xncatz,Verkehrsverstöße,"Hubertusallee 13, 76135 Karlsruhe, Deutschland",Behoben,2016-05-17T17:40:00+02:00,2016-05-24T15:46:00+02:00,WEB
qnobod,Beschilderung,"Kaiserstraße 14, 76131 Karlsruhe, Deutschland",Behoben,2016-05-17T16:43:00+02:00,2016-05-20T12:44:00+02:00,WEB
idhibn,Verkehrsverstöße,"Fridtjof-Nansen-Straße, 76228 Karlsruhe, Deutschland",Behoben,2016-05-17T14:40:00+02:00,2016-05-24T15:46:00+02:00,WEB
f27sau,Verkehrsverstöße,"Joachim-Kurzaj-Weg, 76189 Karlsruhe, Deutschland",Behoben,2016-05-17T11:02:00+02:00,2016-05-24T15:44:00+02:00,WEB
g300uw,Straßenbeleuchtung,"76229 Karlsruhe, Deutschland",Behoben,2016-05-17T10:29:00+02:00,2016-05-17T10:45:00+02:00,WEB
ae6gjb,Verunreinigungen,"Edelbergstraße 7, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-05-17T10:22:00+02:00,2016-05-17T10:22:00+02:00,MOBILE
jwb2ox,Verunreinigungen,"Joachim-Kurzaj-Weg 5A, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-05-17T10:16:00+02:00,2016-05-17T10:16:00+02:00,MOBILE
f4jgss,Verkehrsverstöße,"Stuttgarter Str., 76137 Karlsruhe, Deutschland",Behoben,2016-05-17T09:13:00+02:00,2016-06-06T10:43:00+02:00,WEB
xdolfn,Beschilderung,"Amthausstraße 18, 76227 Karlsruhe, Deutschland",Behoben,2016-05-17T09:04:00+02:00,2016-07-29T12:54:00+02:00,WEB
yfvzmz,Beschilderung,"Amthausstraße 24, 76227 Karlsruhe, Deutschland",Behoben,2016-05-17T09:00:00+02:00,2016-05-20T12:42:00+02:00,WEB
kytaq7,Straßenbeleuchtung,"Oberfeldstraße 21, 76149 Karlsruhe, Deutschland",Behoben,2016-05-16T23:18:00+02:00,2016-05-19T15:55:00+02:00,MOBILE
dq4yyp,Verkehrsverstöße,"Kirchfeldstraße 17, 76149 Karlsruhe, Deutschland",Behoben,2016-05-16T22:51:00+02:00,2016-05-24T15:41:00+02:00,MOBILE
pp2bha,Verkehrsverstöße,"Kirchfeldstraße 17, 76149 Karlsruhe, Deutschland",Behoben,2016-05-16T22:51:00+02:00,2016-05-24T15:42:00+02:00,MOBILE
le9biq,Verkehrsverstöße,"Zypressenweg, 76149 Karlsruhe, Deutschland",Behoben,2016-05-16T17:44:00+02:00,2016-06-06T15:07:00+02:00,WEB
d6s6c4,Verunreinigungen,"Rewe Ponzer OHG, Hermann-Höpker-Aschoff-Straße, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-05-16T15:43:00+02:00,2016-05-16T15:43:00+02:00,MOBILE
vtmtgo,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-05-16T14:42:00+02:00,2016-05-16T14:42:00+02:00,WEB
ebyrwl,Gefahrenstellen,"Kaiserstraße 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-05-15T18:17:00+02:00,2016-05-15T18:17:00+02:00,WEB
izb7kv,Verunreinigungen,"Nowackanlage, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-05-15T14:22:00+02:00,2016-05-15T14:22:00+02:00,WEB
diknu6,Gefahrenstellen,"Honsellstraße 28, 76189 Karlsruhe, Deutschland",Behoben,2016-05-14T15:37:00+02:00,2016-05-18T07:27:00+02:00,MOBILE
wbscwj,Gefahrenstellen,"Starckstraße, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-05-14T15:34:00+02:00,2016-05-14T15:34:00+02:00,MOBILE
tzxcnh,Verkehrsverstöße,,Behoben,2016-05-14T13:29:00+02:00,2016-05-24T16:33:00+02:00,WEB
ut46sr,Ampeln für Fußgänger oder Radfahrer,"Am Storrenacker 30, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-05-14T09:10:00+02:00,2016-06-01T09:38:00+02:00,MOBILE
vlzt1g,Beschilderung,"Wolfartsweierer Str. 48, 76137 Karlsruhe, Deutschland",Behoben,2016-05-14T09:06:00+02:00,2016-05-31T15:10:00+02:00,MOBILE
5vwl8y,Straßenbeleuchtung,"Rittnertstraße 113C, 76227 Karlsruhe, Deutschland",Behoben,2016-05-14T02:47:00+02:00,2016-05-23T12:31:00+02:00,MOBILE
s0jiso,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-05-13T14:23:00+02:00,2016-05-13T14:23:00+02:00,WEB
pyqhgu,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-05-13T14:22:00+02:00,2016-05-13T14:22:00+02:00,WEB
iuin7k,Verunreinigungen,"K9657, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-05-13T12:48:00+02:00,2016-05-13T12:48:00+02:00,MOBILE
gwqszc,Verunreinigungen,"Sophienstraße 77, 76133 Karlsruhe, Deutschland",Eingetroffen,2016-05-13T10:38:00+02:00,2016-05-13T10:38:00+02:00,WEB
no1sl3,Verunreinigungen,"Sophienstraße 117-121, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-05-13T10:36:00+02:00,2016-05-13T10:36:00+02:00,WEB
3vbdqf,Beschilderung,Weiherfeldstr ,Behoben,2016-05-13T09:04:00+02:00,2016-05-31T11:57:00+02:00,WEB
tqjhzv,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-05-13T08:34:00+02:00,2016-05-13T08:34:00+02:00,WEB
b4p6km,Gefahrenstellen,"Edeltrud-Tunnel, Karlsruhe, Deutschland",Behoben,2016-05-13T07:32:00+02:00,2016-06-13T13:25:00+02:00,MOBILE
inbcd9,Gefahrenstellen,"Edeltrud-Tunnel, Karlsruhe, Deutschland",Eingetroffen,2016-05-13T07:17:00+02:00,2016-05-13T07:17:00+02:00,MOBILE
fsuvwx,Beschilderung,"Bernhard-Lichtenberg-Straße 48, 76189 Karlsruhe, Deutschland",Behoben,2016-05-12T16:42:00+02:00,2016-05-20T12:43:00+02:00,WEB
wrtlub,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-05-12T14:21:00+02:00,2016-05-12T14:21:00+02:00,WEB
ioposy,Beschilderung,"Marie-Alexandra-Straße 66, 76135 Karlsruhe, Deutschland",Behoben,2016-05-12T11:39:00+02:00,2016-05-31T11:58:00+02:00,WEB
hpcu6e,KA-Feedback Nutzerumfrage,"Hauerlandstraße 6, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-12T11:38:00+02:00,2016-05-12T11:38:00+02:00,MOBILE
jhfxki,KA-Feedback Nutzerumfrage,"Hauerlandstraße 1, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-12T09:03:00+02:00,2016-05-12T09:03:00+02:00,MOBILE
tv8rns,Verkehrsverstöße,"Stettiner Str. 39, 76139 Karlsruhe, Deutschland",Behoben,2016-05-11T21:33:00+02:00,2016-05-24T15:31:00+02:00,MOBILE
v6zayh,Verkehrsverstöße,"Dammerstockstraße 23, 76199 Karlsruhe, Deutschland",Behoben,2016-05-11T21:12:00+02:00,2016-05-24T15:29:00+02:00,MOBILE
uvgxo9,Verkehrsverstöße,"Heidelberger Str. 2, 76199 Karlsruhe, Deutschland",Behoben,2016-05-11T21:10:00+02:00,2016-05-24T15:30:00+02:00,MOBILE
ypnvmd,Beschilderung,"Zirkel 17, 76131 Karlsruhe, Germany",Behoben,2016-05-11T17:39:00+02:00,2016-05-31T11:53:00+02:00,WEB
v6oklj,KA-Feedback Nutzerumfrage,"Ernst-Friedrich-Straße 5, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-11T16:46:00+02:00,2016-05-11T16:46:00+02:00,MOBILE
avazs2,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",In Arbeit,2016-05-11T16:41:00+02:00,2016-05-12T07:35:00+02:00,MOBILE
hydbmj,Gefahrenstellen,"Jägerstraße 21, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-05-11T15:15:00+02:00,2016-06-10T08:55:00+02:00,MOBILE
ioidfi,Verunreinigungen,"Lameystraße 6, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-11T13:07:00+02:00,2016-05-11T14:04:00+02:00,MOBILE
bt885i,Verunreinigungen,"Am Entenfang 4, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-11T13:02:00+02:00,2016-05-11T14:04:00+02:00,MOBILE
xw30hl,Verunreinigungen,"Am Entenfang 4, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-11T12:58:00+02:00,2016-05-11T14:05:00+02:00,MOBILE
fersya,Gefahrenstellen,"Abfahrt B10 Richtung Industriegebiet Hagsfeld(Vollack, Bosch) Verkehrsinsel",Behoben,2016-05-11T11:09:00+02:00,2016-07-26T07:23:00+02:00,WEB
mvck1j,Verunreinigungen,"Am Entenfang 4, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-11T08:35:00+02:00,2016-06-02T12:05:00+02:00,MOBILE
6kifgp,Verunreinigungen,"Am Entenfang 4, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-11T08:25:00+02:00,2016-05-11T14:44:00+02:00,MOBILE
ns4khi,Verunreinigungen,,In Arbeit,2016-05-11T06:50:00+02:00,2016-05-11T07:38:00+02:00,WEB
tzwkmj,Verunreinigungen,,In Arbeit,2016-05-11T06:47:00+02:00,2016-05-11T07:39:00+02:00,WEB
pztbx8,Gefahrenstellen,"Schenkenburgstraße 8, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-05-11T01:57:00+02:00,2016-05-11T01:57:00+02:00,WEB
whvqte,Straßenbeleuchtung,"Am Sportpark, 76131 Karlsruhe, Deutschland",Behoben,2016-05-10T23:53:00+02:00,2016-05-11T15:27:00+02:00,MOBILE
ynxon7,Straßenbeleuchtung,"Brieger Str. 2, 76139 Karlsruhe, Deutschland",Behoben,2016-05-10T23:14:00+02:00,2016-05-11T15:27:00+02:00,MOBILE
og34oo,Straßenbeleuchtung,"Breslauer Str. 50C, 76139 Karlsruhe, Deutschland",Behoben,2016-05-10T23:14:00+02:00,2016-05-11T15:28:00+02:00,MOBILE
xffivt,Straßenbeleuchtung,"Am Sportpark 3, 76131 Karlsruhe, Deutschland",Behoben,2016-05-10T23:13:00+02:00,2016-05-11T15:28:00+02:00,MOBILE
ie6sj4,Straßenbeleuchtung,"Breslauer Str. 56C, 76139 Karlsruhe, Deutschland",Behoben,2016-05-10T23:12:00+02:00,2016-05-11T15:28:00+02:00,MOBILE
mdxonx,Straßenbeleuchtung,"Breslauer Str. 58D, 76139 Karlsruhe, Deutschland",Behoben,2016-05-10T23:11:00+02:00,2016-05-11T15:29:00+02:00,MOBILE
2rcwuj,Straßenbeleuchtung,"Breslauer Str. 62D, 76139 Karlsruhe, Deutschland",Behoben,2016-05-10T23:10:00+02:00,2016-05-11T15:29:00+02:00,MOBILE
jbbm6l,Verunreinigungen,"Edeltrud-Tunnel, 76135 Karlsruhe, Deutschland",In Arbeit,2016-05-10T21:03:00+02:00,2016-05-12T07:37:00+02:00,MOBILE
pzniua,Verunreinigungen,"B10, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-05-10T21:00:00+02:00,2016-05-10T21:00:00+02:00,MOBILE
w1siwa,Verunreinigungen,"Kriegsstraße 191, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-05-10T20:56:00+02:00,2016-05-10T20:56:00+02:00,MOBILE
urtau2,Ampeln für Fußgänger oder Radfahrer,"Ludwig-Erhard-Allee 34, 76131 Karlsruhe, Deutschland",Behoben,2016-05-10T18:55:00+02:00,2016-05-11T10:10:00+02:00,MOBILE
xmg2pt,Ampeln für Fußgänger oder Radfahrer,"Gartenstraße 58A, 76135 Karlsruhe, Deutschland",Behoben,2016-05-10T17:58:00+02:00,2016-05-11T09:47:00+02:00,MOBILE
tj6jqf,Verunreinigungen,"76185 Karlsruhe, Deutschland",In Arbeit,2016-05-10T17:45:00+02:00,2016-05-12T07:40:00+02:00,WEB
ayo1pw,Gefahrenstellen,"Friedrichstraße 18, 76229 Karlsruhe, Deutschland",Eingetroffen,2016-05-10T16:54:00+02:00,2016-05-10T16:54:00+02:00,WEB
2ezfwx,Verunreinigungen,"Am Storrenacker 1B, 76139 Karlsruhe, Deutschland",Eingetroffen,2016-05-10T15:05:00+02:00,2016-05-10T15:05:00+02:00,WEB
wvqbdk,Verkehrsverstöße,"Ludwig-Dill-Straße 7, 76187 Karlsruhe, Deutschland",Behoben,2016-05-10T13:21:00+02:00,2016-05-24T15:28:00+02:00,MOBILE
5hc4kt,Verkehrsverstöße,"Ludwig-Dill-Straße 7, 76187 Karlsruhe, Deutschland",Behoben,2016-05-10T13:19:00+02:00,2016-05-31T11:46:00+02:00,MOBILE
soea89,Verkehrsverstöße,"Südl. Uferstraße 7, 76189 Karlsruhe, Deutschland",Behoben,2016-05-10T11:16:00+02:00,2016-05-24T15:07:00+02:00,MOBILE
ywyf8b,Verunreinigungen,"Gustav-Heinemann-Allee, 76139 Karlsruhe, Deutschland",Behoben,2016-05-10T10:47:00+02:00,2016-05-31T11:51:00+02:00,WEB
o6kkpv,Straßenbeleuchtung,"Bismarckstraße 12, 76133 Karlsruhe, Deutschland",Behoben,2016-05-10T10:41:00+02:00,2016-05-10T11:06:00+02:00,MOBILE
nnceoc,Verkehrsverstöße,"Christian-Schneider-Straße, 76185 Karlsruhe, Deutschland",Behoben,2016-05-10T08:42:00+02:00,2016-05-24T15:05:00+02:00,WEB
ztmmyw,Straßenbeleuchtung,Haus Bethlehem -Richtung Neudeut,Behoben,2016-05-10T08:03:00+02:00,2016-05-10T11:22:00+02:00,WEB
cvzecz,Gefahrenstellen,"Kriegsstraße 5, 76137 Karlsruhe, Deutschland",Behoben,2016-05-09T20:56:00+02:00,2016-06-14T09:04:00+02:00,MOBILE
oe8x55,KA-Feedback Nutzerumfrage,"Reihenstraße 9, 76228 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T20:34:00+02:00,2016-05-09T20:34:00+02:00,MOBILE
7t52nu,Gefahrenstellen,"Reihenstraße 18, 76228 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T20:32:00+02:00,2016-05-09T20:32:00+02:00,MOBILE
9rvgel,Verkehrsverstöße,"Annweilerstraße 8, 76187 Karlsruhe, Deutschland",Behoben,2016-05-09T19:46:00+02:00,2016-05-24T15:04:00+02:00,MOBILE
hxursz,Gefahrenstellen,"August-Dürr-Straße, 76133 Karlsruhe, Deutschland",Behoben,2016-05-09T17:29:00+02:00,2016-05-10T15:31:00+02:00,WEB
ebbfhq,Gefahrenstellen,"Neureuter Hauptstraße 2, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T12:22:00+02:00,2016-05-09T12:22:00+02:00,WEB
dfgb3r,Verunreinigungen,"Rechts der Langen Richtstatt, Karlsruhe, Deutschland",Eingetroffen,2016-05-09T12:20:00+02:00,2016-05-09T12:20:00+02:00,WEB
hhru8h,Gefahrenstellen,"Im Brühl 12, 76229 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T10:16:00+02:00,2016-05-09T10:16:00+02:00,MOBILE
gho3n3,Gefahrenstellen,"Im Brühl 12, 76229 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T10:15:00+02:00,2016-05-09T10:15:00+02:00,MOBILE
8s4njn,Verunreinigungen,"Baumeisterstraße 46A, 76137 Karlsruhe, Deutschland",In Arbeit,2016-05-09T10:09:00+02:00,2016-05-09T10:41:00+02:00,MOBILE
jqno6o,Verunreinigungen,"Salbeiweg 24, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T09:54:00+02:00,2016-05-09T09:54:00+02:00,MOBILE
dlbrnd,Verunreinigungen,"Salbeiweg 24, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T09:48:00+02:00,2016-05-09T09:48:00+02:00,MOBILE
xodgma,Verunreinigungen,,Eingetroffen,2016-05-09T08:06:00+02:00,2016-05-09T08:06:00+02:00,WEB
ajaog4,Verunreinigungen,,Behoben,2016-05-09T08:01:00+02:00,2016-06-13T13:30:00+02:00,WEB
zhihxt,Verunreinigungen,"Am Fort Gonsenheim 69, 55122 Mainz, Deutschland",Eingetroffen,2016-05-09T07:52:00+02:00,2016-06-27T08:31:00+02:00,WEB
fk6iju,Gefahrenstellen,"B10, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-09T07:33:00+02:00,2016-05-18T14:11:00+02:00,MOBILE
tpc0w4,Gefahrenstellen,"B10, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-09T07:31:00+02:00,2016-05-18T14:11:00+02:00,MOBILE
swfgav,Gefahrenstellen,"B10, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-09T07:31:00+02:00,2016-05-18T14:11:00+02:00,MOBILE
kz4bzd,Gefahrenstellen,"B10, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-05-09T07:30:00+02:00,2016-05-18T14:12:00+02:00,MOBILE
edjuzc,Gefahrenstellen,"B10, 76185 Karlsruhe, Deutschland",Behoben,2016-05-09T07:29:00+02:00,2016-05-18T12:46:00+02:00,MOBILE
b40pca,Gefahrenstellen,"Durmersheimer Str. 6A, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-05-09T07:28:00+02:00,2016-05-09T07:28:00+02:00,MOBILE
qpgw1o,Verunreinigungen,"Durmersheimer Str. 6A, 76185 Karlsruhe, Deutschland",In Arbeit,2016-05-09T07:25:00+02:00,2016-05-09T10:42:00+02:00,MOBILE
bbuag1,Verunreinigungen,"K9657, 76135 Karlsruhe, Deutschland",In Arbeit,2016-05-09T07:24:00+02:00,2016-05-09T10:43:00+02:00,MOBILE
gs8yru,Verunreinigungen,,Abgeschlossen,2016-05-08T19:31:00+02:00,2016-05-10T13:59:00+02:00,WEB
bfid0r,Verunreinigungen,,Eingetroffen,2016-05-08T19:27:00+02:00,2016-05-08T19:27:00+02:00,WEB
gsczld,Verunreinigungen,"Herdweg, Karlsruhe, Deutschland",In Arbeit,2016-05-08T19:25:00+02:00,2016-05-09T10:44:00+02:00,WEB
rlw9rx,Verunreinigungen,"Litzenhardtstraße 142, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-05-08T18:22:00+02:00,2016-05-08T18:22:00+02:00,MOBILE
fqfbey,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",In Arbeit,2016-05-08T15:03:00+02:00,2016-05-09T10:45:00+02:00,MOBILE
6qokhu,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",In Arbeit,2016-05-08T14:25:00+02:00,2016-05-09T10:46:00+02:00,MOBILE
34w5rs,Verunreinigungen,"Anna-Lauter-Straße 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-05-08T13:22:00+02:00,2016-05-08T13:22:00+02:00,MOBILE
rgtov8,Verunreinigungen,"Richard-Willstätter-Allee 2, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-05-08T11:18:00+02:00,2016-05-08T11:18:00+02:00,MOBILE
40en4t,KA-Feedback Nutzerumfrage,"Hedwig-Kettler-Straße 4, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-05-08T10:05:00+02:00,2016-05-08T10:05:00+02:00,MOBILE
vcizxh,Verunreinigungen,"Anna-Lauter-Straße 7, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-05-08T08:33:00+02:00,2016-05-08T08:33:00+02:00,MOBILE
bnfhlo,Straßenbeleuchtung,"Brieger Str. 2, 76139 Karlsruhe, Deutschland",Behoben,2016-05-08T02:01:00+02:00,2016-05-10T00:00:00+02:00,MOBILE
qvxs2z,Verunreinigungen,"Im Jagdgrund 8, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-05-07T20:47:00+02:00,2016-05-07T20:47:00+02:00,MOBILE
teabql,KA-Feedback Nutzerumfrage,"Mattweg 151, 4144 Arlesheim, Schweiz",Eingetroffen,2016-05-07T19:50:00+02:00,2016-05-07T19:50:00+02:00,MOBILE
auirm4,Beschilderung,"Durlacher Allee 27, 76131 Karlsruhe, Deutschland",Behoben,2016-05-07T18:29:00+02:00,2016-05-11T08:01:00+02:00,WEB
tb0kx6,Verunreinigungen,"Pulverhausstraße, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-05-07T18:27:00+02:00,2016-05-07T18:27:00+02:00,MOBILE
yuksyt,Beschilderung,"Rüppurrer Str., Straba-Haltestelle ""Rüpp. Tor"", 76137 Karlsruhe",Behoben,2016-05-07T18:23:00+02:00,2016-05-11T07:59:00+02:00,WEB
jz3krc,Verunreinigungen,"Marie-Juchacz-Straße 11, 76137 Karlsruhe, Deutschland",In Arbeit,2016-05-07T17:17:00+02:00,2016-05-09T10:47:00+02:00,MOBILE
ui1pvv,Verunreinigungen,Karlsruhe-Heide am See,Eingetroffen,2016-05-07T11:16:00+02:00,2016-05-07T11:16:00+02:00,WEB
vxcmwl,Verunreinigungen,"Beiertheimer Allee 78, 76137 Karlsruhe, Deutschland",In Arbeit,2016-05-07T11:09:00+02:00,2016-05-09T10:48:00+02:00,MOBILE
e3iypc,Gefahrenstellen,"Fautenbruchstraße 47, 76137 Karlsruhe, Deutschland",Behoben,2016-05-07T10:24:00+02:00,2016-06-13T13:28:00+02:00,MOBILE
ixnmum,Gefahrenstellen,"Rüppurrer Str. 90A, 76137 Karlsruhe, Deutschland",Behoben,2016-05-07T10:22:00+02:00,2016-06-13T13:29:00+02:00,MOBILE
afrwpe,Verunreinigungen,"Buntestraße 5, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-05-07T09:50:00+02:00,2016-05-07T09:50:00+02:00,MOBILE
8zkzna,Beschilderung,"Turmbergstraße 29, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-06T20:45:00+02:00,2016-05-06T20:45:00+02:00,MOBILE
06rmua,Beschilderung,"Turmbergstraße 29, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-05-06T20:45:00+02:00,2016-05-06T20:45:00+02:00,MOBILE
c3a9dg,Ampeln für Fußgänger oder Radfahrer,,Abgeschlossen,2016-05-06T12:57:00+02:00,2016-05-06T13:15:00+02:00,WEB
